TIC_ID,ASASSN-V,RAJ2000,DEJ2000,Vmag,Amp,Per,Type,Prob,HJD,Gaia,pmRA,pmDE,Vt,Dist,WISEA,Jmag,J-K,W1-W2,APASS,B-V,E(B-V),Ref,URL,2M,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
260058315,J041552.04+464352.3,63.96682,46.73119,11.92,0.16,1.5341038,EA,0.995,2458368.0311,233866535544820768,3.74,-5.054,31.95995,1072.41,J041552.01+464351.2,10.737,0.21,-0.008,1448343,0.589,1.01,II,https://asas-sn.osu.edu/variables/274180,2M,55.252916,-1,V,4.470000000000001
260131665,J061017.60-545806.9,92.57334,-54.96859,5.84,0.98,NON PERIODIC,VAR,0.554,2457014.68631,5499415974230272000,-4.15,7.634,20.83308,505.83,J061017.90-545806.9,5.297,-0.133,0.117,,,0.082,II,https://asas-sn.osu.edu/variables/70425,2M,2.653061,-1,V,1.12
260132330,J061016.53-562227.8,92.56861,-56.37432,14.08,0.99,NON PERIODIC,L,0.999,2457780.68253,5499045163934177280,1.573,-3.061,40.15895,2461.81,J061016.56-562227.7,7.048,1.402,0.019,43048133,1.6,0.038,I,https://asas-sn.osu.edu/variables/458561,2M,57.949352,-1,V,3.801
260476635,J062441.37-592438.1,96.17239,-59.41059,12.01,0.16,NON PERIODIC,ROT:,0.568,2457257.89647,5482684602711550976,0.46,1.552,38.74796,5050.04,J062441.77-592438.2,15.702,0.407,0.073,,,0.05,II,https://asas-sn.osu.edu/variables/147674,2M,18.577598,-1,V,1.1329999999999991
260503815,J062519.49-554445.0,96.33122,-55.74582,16.13,0.61,NON PERIODIC,VAR,0.508,2457410.80192,5496316691470049280,-2.09349,4.0254,48.40019,2250.48,J062519.47-554445.0,14.535,0.495,-0.047,43023195,0.938,0.092,III,https://asas-sn.osu.edu/variables/AP43023195,2M,101.574096,-1,V,6.717999999999998
263996264,J071218.47+073730.0,108.07695,7.625,15.9,0.6,0.3971596,EW,1.0,2458014.11422,3153578160839346176,-0.382,-2.569,35.33196,2869.96,J071218.38+073730.8,15.059,0.409,-0.232,22623154,0.443,0.063,VI,https://asas-sn.osu.edu/variables/AP22623154,2M,81.421638,-1,V,6.736000000000001
264459943,J052444.78+015046.3,81.18657,1.84619,11.42,0.64,306.7333278,VAR,0.514,2457980.11771,3222282691086558208,1.442,0.372,1.82745,258.89,J052444.86+015047.4,5.369,0.014,0.552,,,0.129,II,https://asas-sn.osu.edu/variables/143198,2M,1.186874,-1,V,6.55185
264592553,J052249.70+033243.9,80.70709,3.54553,9.14,5.3,NON PERIODIC,VAR,0.553,2457101.74592,,,,,,J052250.00+033239.9,5.347,-0.123,0.153,,,0.132,II,https://asas-sn.osu.edu/variables/142592,2M,6.004169,-1,V,4.15
266194572,J075146.87+053227.3,117.94529,5.54091,11.46,0.19,1.7565935,EA,1.0,2457366.93876,3143635689506434048,-3.766,-0.691,17.23456,949.62,J075146.88+053227.3,10.638,0.306,-0.022,22500009,0.516,0.018,VI,https://asas-sn.osu.edu/variables/AP22500009,2M,73.751128,-1,V,3.3019999999999996
267147712,J173212.21-402942.9,263.05087,-40.49524,11.61,0.22,1.1741356,EA,1.0,2457623.61966,5959381678567721984,-5.597,-28.847,83.11802,596.75,J173212.21-402942.5,10.659,0.316,-0.019,51917233,0.432,0.885,V,https://asas-sn.osu.edu/variables/AP51917233,2M,32.314693,-1,V,1.9900000000000002
268914377,J075205.40-483028.8,118.02248,-48.50801,15.29,0.33,0.3726272,EW,1.0,2457630.91921,5518190959913365504,-1.104,1.672,16.05171,1690.18,J075205.08-483029.0,14.289,0.45,0.003,43324051,0.785,0.209,V,https://asas-sn.osu.edu/variables/AP43324051,2M,73.80968,-1,GAIA,2.0396
269078560,J050216.10+005324.8,75.56709,0.89022,12.37,1.25,4.9109016,EA,0.998,2457045.83068,3228811140158987264,0.427,5.806,31.04533,1125.04,J050216.06+005325.5,11.48,0.305,-0.024,23266714,0.397,0.133,II,https://asas-sn.osu.edu/variables/110342,2M,60.852088,-1,r,5.115800000000002
269409386,J075726.34-532915.5,119.35975,-53.48764,17.14,0.99,NON PERIODIC,VAR,0.385,2457914.49213,5512688625769708544,-1.794,3.207,97.35846,5589.53,J075726.22-532916.4,16.52,1.136,-0.129,,,0.369,II,https://asas-sn.osu.edu/variables/273467,2M,90.147784,-1,V,6.741000000000001
269411609,J232141.40+641256.9,350.42368,64.21582,15.0,0.58,NON PERIODIC,L,0.999,2457974.97465,2209100661883179264,-2.599,-0.624,51.74305,4084.11,J232141.43+641257.0,8.519,2.383,0.311,15617148,,1.231,I,https://asas-sn.osu.edu/variables/505459,2M,77.872739,-1,V,2.039999999999999
269562415,J075814.70-491439.7,119.56125,-49.24436,8.0,1.22,325.9004211,VAR,0.571,2458378.90976,5517171678268362752,-5.904,12.57,147.57791,2241.92,J075814.45-491441.4,5.017,0.147,0.19,,,0.241,II,https://asas-sn.osu.edu/variables/330145,2M,3.151979,-1,V,3.5300000000000002
269562511,J075820.59-491614.7,119.58578,-49.27075,14.1,0.24,1.4544998,ROT,0.621,2458182.59716,5517168448459157504,-3.005,5.076,138.70067,4960.63,J075820.68-491615.3,12.418,0.688,-0.105,43305633,0.733,0.246,V,https://asas-sn.osu.edu/variables/AP43305633,2M,76.910738,-1,V,2.3360000000000003
269568142,J075801.09-521839.7,119.50453,-52.31104,16.12,0.73,NON PERIODIC,VAR,0.959,2457558.44616,5513567994553389056,-1.89831,6.5659,45.73227,1411.61,J075801.12-521841.8,14.397,0.545,0.022,43242012,0.674,0.44,III,https://asas-sn.osu.edu/variables/AP43242012,2M,64.69884,-1,V,8.510000000000002
270841724,J084816.54-470653.0,132.0689,-47.11472,14.22,1.62,356.8822,SR,1.0,2457714.80688,5329561768727566336,0.111,2.534,32.6697,2717.34,,,,,,,1.114,II,https://asas-sn.osu.edu/variables/390090,2M,0.468206,-1,V,1.9410000000000007
270847875,J084835.55-473218.4,132.14811,-47.53845,12.94,0.07,191.4977659,SR,1.0,2458384.89948,5329487723488199680,-4.576,1.834,71.50476,3060.02,J084835.48-473218.8,8.375,1.395,-0.188,40291437,,0.932,II,https://asas-sn.osu.edu/variables/386123,2M,60.139071,-1,V,4.414
271013213,J074454.06+083305.4,116.22527,8.5515,13.48,0.3,1.2391361,EA,1.0,2457324.02978,3148224432563560448,-4.639,-1.401,25.86361,1125.99,J074454.07+083304.9,12.811,0.334,-0.036,22548406,0.564,0.024,VI,https://asas-sn.osu.edu/variables/AP22548406,2M,40.647255,-1,V,4.554
271040947,J193741.59+463532.6,294.42331,46.59239,17.17,0.75,NON PERIODIC,VAR,0.31,2457092.12296,2128153202794447872,-2.92,-5.555,82.45842,2772.01,J193741.35+463532.6,,,-0.363,,,0.143,II,https://asas-sn.osu.edu/variables/584908,2M,93.168723,-1,V,5.152000000000001
272489100,J194615.61+435653.7,296.56506,43.94825,8.64,0.48,NON PERIODIC,HB,,2456874.90185,2078829145534761472,17.49,5.108,28.81904,333.69,J194615.54+435651.3,8.033,0.01,-0.03,14201677,0.043,0.21,II,https://asas-sn.osu.edu/variables/62963,2M,74.085554,-1,V,3.8469999999999995
272669886,J153502.61+683321.9,233.76201,68.55636,14.78,0.82,0.56878,RRAB,0.978,2457540.90606,1647271901075217408,-3.856,-4.565,210.08942,7417.26,J153502.55+683321.7,14.072,0.424,0.061,9001464,0.605,0.028,I,https://asas-sn.osu.edu/variables/454017,2M,27.798607,-1,V,1.6199999999999992
272822330,J234608.55+620301.3,356.53564,62.05037,11.37,0.53,3.3003177,EA,0.999,2457215.96587,2012934627713992704,-3.413,-1.274,43.21639,2502.69,J234608.56+620301.2,10.354,0.193,-0.025,13546080,0.498,1.333,VI,https://asas-sn.osu.edu/variables/AP13546080,2M,109.899709,-1,V,1.3119999999999994
272846131,J194810.50+455201.4,297.04376,45.86706,13.03,0.41,0.5926802,EB,1.0,2457126.10524,2080162170243419136,-5.664,-5.953,51.99927,1335.07,J194810.43+455200.8,11.914,0.299,-0.015,14225636,0.583,0.183,II,https://asas-sn.osu.edu/variables/64377,2M,56.447293,-1,V,2.414999999999999
273026743,J123308.86-582119.4,188.28737,-58.35547,15.14,2.16,317.0,M,0.963,2457452.83283,6059305746308825088,-8.186,0.188,61.85646,1593.75,J123308.85-582119.4,7.308,1.633,0.652,53916375,,0.708,I,https://asas-sn.osu.edu/variables/476535,2M,117.805876,-1,V,6.055
273566363,J210439.95+461351.2,316.16644,46.23088,11.12,0.22,NON PERIODIC,ROT:,0.449,2457242.87211,2163592803338051072,-5.018,-2.969,58.75635,2126.02,,,,,,,1.506,II,https://asas-sn.osu.edu/variables/263755,2M,103.053183,-1,V,4.910000000000002
273583841,J195134.96+452647.6,297.89568,45.44656,14.68,0.19,55.3473163,SR,0.994,2457328.71437,2079374095286102016,-1.075,-2.563,134.69531,10224.36,J195134.96+452647.6,10.566,1.31,-0.096,,,0.28,VI,https://asas-sn.osu.edu/variables/J195134.96+452647.6,2M,72.80775,-1,V,3.1340000000000003
274590119,J160120.76-524648.8,240.33652,-52.78023,16.33,0.33,35.2043146,SR,0.999,2457944.51339,5980979802103016448,-4.533,-2.436,134.00559,5493.73,J160120.65-524648.7,6.594,3.163,0.624,,,24.089,II,https://asas-sn.osu.edu/variables/403883,2M,98.445964,-1,V,6.677999999999999
275251307,J095240.03+030641.1,148.16679,3.11143,14.14,0.33,1.1027971,EA,1.0,2457472.79153,3847111853247796224,-1.761,-8.703,92.72608,2203.13,J095240.01+030640.5,13.567,0.204,0.003,27380113,0.31,0.039,II,https://asas-sn.osu.edu/variables/94874,2M,68.69208,-1,V,3.5700000000000003
275361674,J004805.28+745021.2,12.02201,74.83923,14.09,0.43,NON PERIODIC,VAR,0.382,2458019.90198,539031009970213504,3.068,1.235,21.82446,1392.19,J004805.58+745020.9,13.289,0.387,-0.035,4705104,0.784,0.514,VI,https://asas-sn.osu.edu/variables/AP4705104,2M,81.17402,-1,V,8.667580000000001
275576176,J193301.43+463609.2,293.25595,46.60256,15.17,0.16,NON PERIODIC,ROT:,0.837,2456973.68996,2128373143777580800,1.005,-9.058,127.98215,2962.66,J193301.32+463609.1,15.135,0.539,-0.215,,,0.112,II,https://asas-sn.osu.edu/variables/66668,2M,56.939884,-1,V,2.664999999999999
275658545,J201842.24+461828.4,304.676,46.3079,16.01,0.56,NON PERIODIC,VAR,0.353,2457693.74718,,,,,,J201842.23+461827.9,14.801,0.819,-0.563,,,1.295,II,https://asas-sn.osu.edu/variables/606957,2M,92.570106,-1,V,9.548100000000002
276315375,J185107.45-345247.1,282.78103,-34.87976,14.85,0.56,2.1181936,EA,0.997,2457566.8406,6732238301635823616,-4.343,-4.287,164.38883,5683.15,J185107.61-345246.5,13.565,0.599,-0.001,59665535,0.786,0.107,V,https://asas-sn.osu.edu/variables/AP59665535,2M,111.227378,-1,V,4.112
277023834,J053611.24-693201.3,84.04684,-69.5337,13.09,0.08,2.8413987,EA,0.954,2457409.75877,4657655568869429248,0.45971,1.6166,18.4851,2320.32,J053611.02-693202.1,14.943,0.038,0.078,36258512,-0.017,1.51,III,https://asas-sn.osu.edu/variables/AP36258512,2M,118.322066,-1,V,1.3499999999999996
277100703,J053453.42-670145.6,83.72259,-67.02934,13.41,0.19,NON PERIODIC,L,0.938,2457799.6903,4660245335333217280,1.58834,0.61298,93.11599,11538.65,J053453.44-670145.6,10.378,1.003,-0.195,36283103,1.867,0.176,III,https://asas-sn.osu.edu/variables/AP36283103,2M,51.780558,-1,V,2.4749999999999996
277101256,J053524.38-664831.3,83.85158,-66.80868,13.58,0.07,1.0559275,DCEPS,0.552,2457782.68888,,,,,,J053524.32-664831.9,14.143,-0.077,-0.006,36283309,-0.103,0.136,III,https://asas-sn.osu.edu/variables/AP36283309,2M,115.105882,-1,V,2.609
278897257,J064414.33-582220.5,101.05969,-58.37236,13.2,0.24,63.3740136,ROT,0.999,2457874.4951,5483581048285932544,0.83436,5.1707,36.65489,1476.45,J064414.31-582220.6,10.906,0.772,-0.049,42869637,1.205,0.16,III,https://asas-sn.osu.edu/variables/AP42869637,2M,102.133519,-1,V,3.048000000000002
278897282,J064414.33-582220.5,101.05969,-58.37236,13.2,0.24,63.3740136,ROT,0.999,2457874.4951,5483581048285932544,0.83436,5.1707,36.65489,1476.45,J064414.31-582220.6,10.906,0.772,-0.049,42869637,1.205,0.16,III,https://asas-sn.osu.edu/variables/AP42869637,2M,98.29493,-1,V,2.2699999999999996
279249443,J065522.23-570636.7,103.84262,-57.1102,13.9,0.32,NON PERIODIC,ROT:,0.888,2458122.79625,5484092218113385472,-0.1041,0.0532,1.34475,2426.8,J065522.20-570636.7,11.558,0.764,-0.078,42873912,1.233,0.101,III,https://asas-sn.osu.edu/variables/AP42873912,2M,119.331579,-1,V,2.2910000000000004
279569718,J070352.35-573743.6,105.96812,-57.62878,9.34,0.52,NON PERIODIC,VAR,0.506,2457424.76898,,,,,,J070352.32-573744.6,8.696,0.11,-0.01,42848825,0.218,0.101,II,https://asas-sn.osu.edu/variables/171700,2M,68.547677,-1,V,1.2070000000000007
279615956,J070510.15-594145.2,106.2923,-59.69588,15.17,0.29,0.5712058,EB,1.0,2457801.69012,5479695958309224448,-0.52947,9.4185,93.52092,2091.54,J070510.18-594145.1,13.961,0.382,-0.025,42837745,0.608,0.115,III,https://asas-sn.osu.edu/variables/AP42837745,2M,48.557595,-1,V,4.297000000000001
279640088,J054248.58-064851.1,85.7024,-6.8142,10.48,0.3,0.4989421,EB,1.0,2457317.95644,3016167073113704960,5.879,4.411,9.58792,275.21,J054248.56-064851.1,9.482,0.267,-0.029,19628544,0.469,0.652,V,https://asas-sn.osu.edu/variables/AP19628544,2M,103.322465,-1,V,4.51977
280033918,J195021.68+701716.4,297.59035,70.2879,11.25,0.46,0.2787729,EW,1.0,2456982.69031,2251195189666315264,46.28,61.524,51.68558,141.64,J195021.57+701716.1,9.763,0.563,-0.027,15974768,0.54,0.216,II,https://asas-sn.osu.edu/variables/82871,2M,70.298534,-1,V,1.0199999999999996
280040060,J052735.97-695346.2,81.89989,-69.89617,14.03,0.38,7.32054,DCEP,0.916,2457045.62024,4657917291296872448,4.7611,-1.5339,53.01986,2236.19,J052736.64-695343.1,13.77,0.35,-0.209,36261504,0.179,0.432,III,https://asas-sn.osu.edu/variables/AP36261504,2M,72.588872,-1,V,3.713400000000002
280198016,J093625.46-484504.7,144.10607,-48.7513,7.24,1.41,245.2784383,VAR,0.47,2458305.48435,5410092611674819584,-7.876,-19.612,7.18835,71.76,J093625.41-484504.8,5.737,0.148,0.165,42006998,0.36,1.021,II,https://asas-sn.osu.edu/variables/382811,2M,0.549754,-1,V,1.0600000000000005
280680714,J074407.75+022417.9,116.0323,2.40497,7.53,1.49,NON PERIODIC,VAR,0.384,2456638.8872,3088730511222100992,-18.963,-8.672,15.09099,152.68,J074407.62+022419.4,6.037,0.134,0.113,,,0.059,II,https://asas-sn.osu.edu/variables/146829,2M,2.417206,-1,V,1.0484499999999999
280738935,J093756.12-523909.6,144.48385,-52.65268,12.98,0.13,1.5132496,EA,0.718,2457925.52316,5309561789656283136,-10.315,7.186,109.99205,1845.88,J093755.98-523908.2,12.751,0.352,-0.037,,,1.643,II,https://asas-sn.osu.edu/variables/343735,2M,25.516293,-1,V,2.3840000000000003
281461138,J002358.92-553130.8,5.99552,-55.52522,14.79,0.31,0.6512951,RRAB,0.947,2457718.67395,4920061582200424448,9.76,-2.6,331.9647,6933.88,J002358.99-553130.7,14.012,0.304,0.025,37273032,0.434,0.014,II,https://asas-sn.osu.edu/variables/84174,2M,18.602869,-1,V,2.274000000000001
281754681,J122429.12-670240.4,186.12134,-67.04455,14.7,0.17,63.9300162,SR,0.994,2457871.56652,5860029361210872832,-6.285,0.152,243.15149,8159.55,J122429.13-670240.3,10.667,1.268,-0.161,,,0.576,VI,https://asas-sn.osu.edu/variables/J122429.12-670240.4,2M,72.441694,-1,V,5.966999999999999
282270717,J055824.42+015016.1,89.60175,1.8378,11.15,0.37,NON PERIODIC,GCAS,0.298,2457703.90426,3315169399041560576,6.931,-8.157,5.42366,106.9,J055824.44+015013.5,5.471,0.154,0.164,23708721,,0.932,II,https://asas-sn.osu.edu/variables/261268,2M,2.511816,-1,V,5.2663
283753430,J210316.72+220709.0,315.81965,22.11917,12.82,0.1,0.5202306,EW,0.895,2456889.89297,1838374031370544896,1.042,10.448,51.92632,1043.34,J210316.70+220709.0,11.824,0.207,-0.024,10590304,0.458,0.145,VI,https://asas-sn.osu.edu/variables/AP10590304,2M,98.101463,-1,V,3.259999999999998
284461108,J192337.84+561602.7,290.90768,56.26741,14.72,0.4,0.3495271,EB,0.998,2456875.90063,2141906757523274496,-1.252,0.566,4.3507,668.03,J192337.86+561603.0,13.156,0.515,-0.015,14821434,1.058,0.106,VI,https://asas-sn.osu.edu/variables/AP14821434,2M,42.313422,-1,V,4.166
285024852,J075906.24-470902.2,119.776,-47.1506,14.94,4.14,NON PERIODIC,VAR,0.358,2457833.64449,,,,,,,,,,,,0.302,II,https://asas-sn.osu.edu/variables/605835,2M,54.719373,-1,V,7.922
285029577,J075857.98-451220.1,119.74157,-45.20558,13.57,0.15,0.9993056,VAR,0.507,2458149.7781,,,,,,J075857.34-451227.2,12.595,0.32,-0.061,,,0.28,II,https://asas-sn.osu.edu/variables/605855,2M,54.760101,-1,V,7.59
287326187,J071809.45-555512.3,109.53936,-55.92007,17.02,0.86,NON PERIODIC,ROT:,0.372,2458222.61006,5487072856697708544,-0.52,0.882,12.64542,2605.6,J071809.43-555512.2,15.799,0.572,-0.228,,,0.146,II,https://asas-sn.osu.edu/variables/581615,2M,113.983959,-1,V,4.208
287400996,J053014.57-671527.1,82.56081,-67.25776,14.74,0.41,NON PERIODIC,GCAS,0.347,2457626.87651,4660179914396731392,1.498,0.652,67.2603,8685.55,J053014.63-671527.0,15.067,-0.07,-0.211,36282229,-0.127,0.274,I,https://asas-sn.osu.edu/variables/560224,2M,46.091585,-1,V,3.314
288027491,J090314.16-752958.6,135.80899,-75.49962,15.97,0.66,NON PERIODIC,VAR,0.898,2457651.90441,5216089282500924416,-2.69007,2.1001,56.26021,3477.93,J090314.12-752958.7,14.872,0.38,-0.266,38158771,0.661,0.141,III,https://asas-sn.osu.edu/variables/AP38158771,2M,49.164362,-1,V,5.110000000000001
288572630,J073734.58-154409.2,114.39408,-15.7359,13.71,0.17,3.7847358,EA,0.969,2458123.67489,3029036375679603200,0.474,0.503,3.3525,1023.34,J073734.47-154405.3,12.807,0.213,-0.035,19784750,0.424,0.604,II,https://asas-sn.osu.edu/variables/423613,2M,28.242385,-1,V,1.636000000000001
288712144,J132325.09-591922.9,200.85456,-59.32302,15.41,0.3,35.8668344,SR,0.999,2458203.63537,5869863638090519552,-6.18,-1.829,114.8581,3759.78,J132325.09-591922.8,8.643,1.576,-0.135,,,0.998,VI,https://asas-sn.osu.edu/variables/J132325.09-591922.9,2M,74.568011,-1,V,3.67
289564387,J033629.89+732039.4,54.12456,73.34428,14.84,0.27,NON PERIODIC,L,0.928,2458047.94379,544438305076025664,-0.275,-0.03,8.6207,6574.5,J033630.03+732039.4,12.132,1.033,-0.13,4753157,1.601,0.304,VI,https://asas-sn.osu.edu/variables/AP4753157,2M,55.092808,-1,V,6.125
289625050,J000833.50-173443.1,2.13958,-17.57865,8.19,1.96,NON PERIODIC,L,0.886,2457924.84787,2366594638716759040,15.054,-46.789,85.6682,367.71,J000833.51-173441.8,3.052,1.124,-0.931,16372343,0.936,0.033,II,https://asas-sn.osu.edu/variables/254468,2M,1.776182,-1,V,2.079999999999999
290277380,J210432.88+504703.6,316.137,50.78434,9.03,1.67,NON PERIODIC,VAR,0.4,2457696.78785,2169337236176079616,-2.729,-4.967,10.5441,392.51,J210432.91+504703.3,7.19,0.207,-0.079,15108573,0.452,2.958,II,https://asas-sn.osu.edu/variables/278201,2M,0.523897,-1,V,1.0399999999999991
290678703,J113625.99-611911.1,174.10828,-61.31976,9.58,3.66,NON PERIODIC,M:,0.802,2457951.53536,5335719240037806080,-6.709,0.744,65.43125,2045.01,J113626.27-611910.0,3.413,1.341,-0.599,,,2.265,II,https://asas-sn.osu.edu/variables/311492,2M,2.010438,-1,V,1.7640000000000002
290796936,J113546.31-631430.7,173.94294,-63.24187,14.66,1.21,NON PERIODIC,GCAS:,0.724,2457872.58444,5333596254845973504,-6.647,0.809,79.77868,2513.56,J113546.09-631431.0,9.841,2.13,0.733,40377571,0.38,6.284,II,https://asas-sn.osu.edu/variables/289298,2M,100.571978,-1,V,3.6129999999999995
291337184,J061715.05+074215.9,94.31272,7.70441,13.12,0.36,0.3379959,RRC,0.998,2457100.75395,3325258861338422272,17.125,-14.429,242.75864,2287.06,J061715.06+074216.1,11.881,0.401,-0.026,23838248,0.562,0.455,II,https://asas-sn.osu.edu/variables/241312,2M,23.342667,-1,V,2.7300000000000004
291651765,J144442.73-641728.8,221.17805,-64.29133,13.84,0.27,0.8274341,EB,0.975,2457986.58085,5849893105301592064,-10.094,0.235,134.61597,2812.79,J144442.14-641732.2,12.267,0.858,-0.063,48819084,1.179,0.799,V,https://asas-sn.osu.edu/variables/AP48819084,2M,39.154866,-1,V,2.7010000000000005
291752177,J235629.28+374406.3,359.122,37.73509,14.95,0.33,0.3184613,EW,1.0,2458026.91219,2881221846372140544,12.781,-0.94,60.29684,992.61,J235629.39+374406.3,13.618,0.59,0.005,18252736,,0.126,II,https://asas-sn.osu.edu/variables/124908,2M,11.508925,-1,V,1.3472000000000008
293109489,J115259.49-271928.8,178.24788,-27.32468,12.72,0.13,2.5309627,EA,1.0,2457924.60292,3487237127633314304,0.39,4.459,22.48767,1059.92,J115259.49-271928.8,11.676,0.294,-0.061,26080760,0.546,0.076,V,https://asas-sn.osu.edu/variables/AP26080760,2M,33.039392,-1,V,2.8920000000000012
293449205,J091644.77-510145.8,139.18656,-51.0294,14.04,0.16,8.6652022,EB,0.944,2458161.60606,5313514843185656832,-4.261,3.966,75.42277,2733.5,J091644.76-510146.9,12.172,0.349,-0.055,40033242,0.752,3.127,V,https://asas-sn.osu.edu/variables/AP40033242,2M,66.44801,-1,V,1.7619999999999987
293689267,J063151.00-433203.2,97.96251,-43.53423,10.62,0.18,533.3004779,ROT:,0.727,2457361.78388,5568872394338114560,-277.539,-29.76,31.53195,23.83,J063151.13-433200.8,7.631,0.842,0.026,44061725,1.392,0.062,II,https://asas-sn.osu.edu/variables/147428,2M,2.427498,-1,V,2.120000000000001
293694352,J063236.48-441317.5,98.15199,-44.22154,7.86,0.48,NON PERIODIC,VAR,0.349,2456776.48264,5556796565506793472,-1.208,-8.377,3.99382,99.55,J063236.62-441315.2,6.944,0.078,0.024,43909877,0.068,0.069,II,https://asas-sn.osu.edu/variables/56277,2M,104.205333,-1,V,3.1710000000000003
293853437,J062322.31+005336.7,95.84295,0.89353,15.5,0.23,3.873588,EA,0.792,2457100.78982,3123364096702746624,0.818,-0.083,24.24638,6221.44,J062322.30+005336.7,12.928,0.939,-0.053,,,0.687,VI,https://asas-sn.osu.edu/variables/J062322.31+005336.7,2M,65.437595,-1,V,6.763
294092960,J070923.50-572948.6,107.3479,-57.49682,9.86,1.05,NON PERIODIC,VAR,0.494,2457390.59047,5486825565363144704,-22.297,70.777,46.68296,132.72,J070923.54-572946.3,8.161,0.318,-0.043,42903963,0.818,0.137,II,https://asas-sn.osu.edu/variables/172238,2M,26.314309,-1,V,1.2110000000000003
294205275,J071214.54-582248.2,108.06057,-58.38005,11.71,0.13,0.5375847,EB,0.977,2457318.75579,5486550382515891200,5.324,7.091,24.28851,577.88,J071214.44-582247.8,10.737,0.324,-0.026,42900671,0.52,0.132,II,https://asas-sn.osu.edu/variables/171972,2M,89.643717,-1,V,3.391
294206967,J071313.04-591848.5,108.30433,-59.31346,12.75,0.22,2.7580131,EA,1.0,2456814.45508,5485677267204449280,-10.66163,21.994,93.63282,808.19,J071313.04-591848.4,11.69,0.238,-0.021,42889836,0.458,0.167,III,https://asas-sn.osu.edu/variables/AP42889836,2M,50.738209,-1,V,1.1229999999999993
294327312,J071529.20-583227.9,108.87165,-58.54109,8.4,3.61,NON PERIODIC,VAR,0.554,2457530.48847,,,,,,J071529.06-583233.2,6.255,0.208,0.09,42891186,0.244,0.158,II,https://asas-sn.osu.edu/variables/172034,2M,5.579335,-1,V,1.5600000000000005
294469624,J200755.52+522228.2,301.98134,52.3745,12.92,0.47,0.490503,EA,1.0,2456887.87849,2089259426369642752,25.933,21.498,94.2876,590.53,J200755.48+522227.6,11.69,0.352,-0.037,14375158,0.742,0.195,VI,https://asas-sn.osu.edu/variables/AP14375158,2M,57.697935,-1,V,1.4209999999999994
295435513,J092323.39-524614.4,140.84746,-52.77067,12.91,0.15,NON PERIODIC,YSO,0.513,2457663.89323,5312374099871078400,-4.697,3.697,112.87852,3983.99,J092323.56-524611.4,13.132,1.51,0.608,,,1.147,II,https://asas-sn.osu.edu/variables/351888,2M,96.880811,-1,V,4.199999999999999
295895179,J201705.16+534357.9,304.27151,53.73274,14.28,0.4,3.7182931,EA,0.999,2457185.0512,2184734419057317632,-1.572,-0.101,8.11054,1086.24,J201705.06+534358.5,12.993,0.365,-0.064,15368444,0.604,0.369,VI,https://asas-sn.osu.edu/variables/AP15368444,2M,63.811761,-1,V,1.6930000000000014
296418844,J155852.60-514915.7,239.71918,-51.82102,14.34,0.2,NON PERIODIC,YSO,0.83,2458384.49928,5981630609913453568,-9.872,15.174,33.94245,395.57,,,,,52339695,1.114,12.421,II,https://asas-sn.osu.edu/variables/355039,2M,38.062371,-1,V,3.093
297967252,J093009.22-513045.4,142.53842,-51.51262,13.07,0.42,NON PERIODIC,VAR,0.377,2458305.48435,5312912894930646016,-5.758,3.456,54.14927,1701.11,J093009.19-513044.9,12.77,0.239,-0.105,,,1.211,II,https://asas-sn.osu.edu/variables/372168,2M,41.711698,-1,V,7.62
298905158,J044015.82-002534.4,70.0659,-0.42622,12.48,0.1,NON PERIODIC,VAR,0.502,2457942.9366,,,,,,J044015.62-002539.1,16.043,1.288,0.35,,,0.039,II,https://asas-sn.osu.edu/variables/621675,2M,108.842704,-1,V,3.5199999999999996
299901158,J070512.77-714813.2,106.30319,-71.80368,14.17,0.48,0.641395,RRAB,0.965,2457377.78942,5266989420961120256,5.0,0.94,117.87339,4887.93,J070512.64-714813.8,13.497,0.468,-0.019,39343401,0.614,0.152,II,https://asas-sn.osu.edu/variables/17221,2M,57.03827,-1,V,1.7379999999999995
300015238,J070843.33-702951.0,107.18056,-70.49749,4.3,0.85,NON PERIODIC,VAR,0.286,2457398.73128,5267405964069464064,5.938,112.93,23.07917,43.06,J070844.79-702954.5,1.961,0.388,-0.852,,,0.192,II,https://asas-sn.osu.edu/variables/80893,2M,4.937089,-1,V,1.38
300220955,J135341.58-601132.2,208.42327,-60.19228,16.48,0.44,110.4663134,SR,0.999,2457839.65058,5867455501449820160,-3.843,-0.506,131.19626,7140.69,J135341.50-601132.1,10.414,2.007,0.389,,,1.956,II,https://asas-sn.osu.edu/variables/400028,2M,71.93456,-1,V,6.638
300430650,J161930.49-622037.2,244.87705,-62.34367,13.35,0.09,1.2224485,EB,0.998,2457787.84661,5829510667959387136,-2.795,-6.374,32.87676,996.57,J161930.49-622037.1,12.386,0.232,-0.017,,,0.203,VI,https://asas-sn.osu.edu/variables/J161930.49-622037.2,2M,32.177555,-1,V,2.16
300741565,J074036.62-670400.1,115.15259,-67.0667,13.28,0.12,0.3110414,RRC,0.936,2457042.68753,5274902193830445056,-9.34054,12.278,12.97222,177.4,J074036.56-670400.9,10.683,0.813,0.04,39435411,1.218,0.132,III,https://asas-sn.osu.edu/variables/AP39435411,2M,40.352711,-1,V,1.3819999999999997
