tic_id,best_subject_id,best_subject_sector,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at,best_subject_img_id,num_subjects,sectors,subject_ids
237222539,48230250,25,1,1,0,1,1,2020-08-02 15:41:19.884000+00:00,c170813c-91a7-4af5-881d-37dc1b07673d,5,"25,24,22,15,14","48230250,46378475,43293626,37757768,36966672"
237229242,48230407,25,2,2,0,2,2,2020-08-06 20:59:33.192000+00:00,f340fd84-49af-4283-8567-dd02c3aeaa9b,1,25,48230407
237231199,37861641,16,2,2,0,2,2,2019-11-10 17:47:57.925000+00:00,f9a12e99-6ec8-4243-9891-d026e004d37b,3,"16,24,23","37861641,46388838,44574125"
237234024,48226208,25,6,6,0,6,6,2020-08-13 11:43:35.207000+00:00,95a8873e-5fa8-4122-9aec-78e031095b17,3,"25,26,24","48226208,48942314,46381433"
237234333,46377760,24,1,1,0,1,1,2020-06-12 12:26:02.864000+00:00,bddddf01-b650-4838-b19c-6f992e5f25f5,1,24,46377760
237252705,38695316,17,1,1,0,1,1,2019-12-07 01:06:52.670000+00:00,92766c04-9f08-4cfc-bdfd-ff92144d10ee,1,17,38695316
237255067,48217975,25,1,1,0,2,2,2020-08-09 02:48:53.746000+00:00,ef3db0d9-1aad-48dc-84e0-1499c847dd9a,1,25,48217975
237276618,40855546,20,1,1,0,1,1,2020-03-06 08:41:58.561000+00:00,c62b71d2-1134-4678-90c3-54916854e89c,1,20,40855546
237277760,48950850,26,5,5,0,6,6,2020-09-01 11:09:21.111000+00:00,b3f81b16-5153-4538-b08d-6634321ed969,13,"26,23,25,24,21,20,16,22,17,15,18,14,19","48950850,44576747,48223036,46384957,41025967,40881078,37875555,43287683,39498655,37772777,39473911,36973119,40151537"
237278994,38702444,17,4,4,0,5,5,2019-12-13 19:43:33.534000+00:00,28366485-3af3-4eaf-a69d-2b7042ba13c1,13,"17,24,23,19,16,26,25,22,21,20,18,15,14","38702444,46453732,44566962,40166147,37863515,48948556,48217190,43255319,41037421,40864537,39486759,37765431,36977825"
237286849,43293237,22,2,2,0,2,2,2020-04-16 22:33:56.758000+00:00,5a9e8067-4da7-4058-a3bc-49831849fa3d,2,"22,25","43293237,48214946"
237290473,48939416,26,6,6,0,6,6,2020-08-26 10:54:02.316000+00:00,fb06b220-589f-4171-ae6b-f81410befb2d,3,"26,25,24","48939416,48223091,46385319"
237298220,46382362,24,1,1,0,1,1,2020-06-11 16:08:24.427000+00:00,7e6b115b-bbaf-4879-b639-ba221663f162,2,"24,16","46382362,37872579"
237303531,40137312,19,1,1,0,1,1,2020-02-08 12:55:04.824000+00:00,90b2ecc1-565c-4268-adc3-254cec726209,1,19,40137312
237312965,28469014,1,0,1,1,1,1,2018-12-13 12:58:09.566000+00:00,fd4401d7-7ba5-48de-a66b-5b0b2ba89af5,1,1,28469014
237332597,28468434,1,3,3,0,3,3,2018-12-11 05:41:36.169000+00:00,0d9b0ae7-5af3-466c-9aa9-17776e9d2cd8,4,"1,1,1,1","28468434,28468429,28468438,28468441"
237336864,28468393,1,1,1,0,2,2,2020-12-26 16:20:27.826000+00:00,315b2464-f26e-4ee4-bd86-dfcbca6582e6,1,1,28468393
237342298,54459225,31,3,5,2,7,7,2021-04-21 08:21:44.289000+00:00,63f682b4-f91c-4d5d-88cd-676a55e24f5f,7,"31,30,4,3,3,3,4","54459225,52574223,30257325,29704656,29704660,29704664,30257313"
237406477,31857422,7,0,1,1,1,1,2019-04-20 13:03:47.096000+00:00,9510924c-b359-40a6-889a-1836e2f98ddb,1,7,31857422
237605045,56976802,33,0,1,1,4,4,2021-02-13 01:42:56.500000+00:00,c4fd6639-f7d0-40d8-95dd-429592ccddb9,1,33,56976802
237635371,56966977,33,5,5,0,5,5,2021-02-18 09:34:38.896000+00:00,e7c311da-e6b8-426e-bc87-3f4020797293,1,33,56966977
237866029,50581820,28,1,1,0,1,1,2020-10-22 14:12:58.014000+00:00,da873aef-bcf0-499f-ae18-e276914995e2,1,28,50581820
237880881,28468296,1,1,1,0,1,1,2018-12-09 22:35:38.429000+00:00,8f7f3034-d4aa-430e-8639-86ed2181cd3a,1,1,28468296
237910557,50581547,28,1,1,0,1,1,2020-10-12 12:01:40.829000+00:00,c2ba4db5-b351-47b6-9814-345f0db37c05,1,28,50581547
237912030,51638315,29,3,4,1,5,7,2020-11-20 09:10:11.052000+00:00,447c5977-8106-4b2a-b113-86572af2a747,2,"29,28","51638315,50579833"
237915523,52583547,30,3,3,0,3,3,2020-12-05 19:20:07.324000+00:00,aa36a661-46be-487e-90ff-f98fd5cdff6e,14,"30,38,31,3,1,29,28,11,4,3,2,2,2,1","52583547,64602579,54447430,29722060,28467679,51638638,50581295,34477266,30275568,29722069,28616009,28616010,28616011,28467673"
237917228,30171546,4,3,3,0,4,4,2019-02-11 18:23:27.205000+00:00,e150ea09-3f78-4288-8fd4-2421a6aa35d8,2,"4,4","30171546,30171549"
237917413,30150408,4,1,1,0,1,1,2019-02-10 06:00:49.459000+00:00,e77df9b9-b08f-487b-8554-dee8e254cbe6,1,4,30150408
237918394,30165211,4,1,1,0,2,2,2019-02-09 22:56:36.970000+00:00,e03fbe3a-5cd3-4934-a9b3-0a5f4ebaea1e,1,4,30165211
237920876,62801736,37,1,2,1,4,5,2021-06-26 16:04:28.837000+00:00,7d919992-6d7f-4185-8a1c-98329ec53d21,3,"37,38,29","62801736,64600705,51623359"
237921781,54453753,31,0,1,1,2,2,2021-01-14 15:05:46.088000+00:00,553ee141-43aa-45f0-b71d-f59c01e05731,1,31,54453753
237922465,54457780,31,-4,1,5,5,5,2021-01-10 20:28:42.408000+00:00,f9ffe70d-31fe-4f54-807d-32f47e57321c,1,31,54457780
237928695,32611897,8,1,1,0,1,1,2019-04-27 17:38:44.230000+00:00,9c5ac8da-4b92-4338-9ace-6b143bcccdbf,1,8,32611897
237941053,31992482,7,2,2,0,3,3,2021-06-10 22:08:19.824000+00:00,a79b9a59-5baa-4809-b5ff-e422fd8e18b5,2,"7,7","31992482,31992487"
237944385,56960775,33,5,5,0,6,6,2021-02-16 00:04:24.063000+00:00,789375cc-1e40-4dcb-b624-6a148e3e3063,11,"33,34,7,7,8,6,8,7,6,6,6","56960775,58290128,31858029,31858043,32575845,31810956,32575841,31858035,31810969,31810960,31810964"
237948308,28615444,2,0,1,1,1,1,2018-12-19 23:23:37.694000+00:00,0b0be3e2-039c-44b4-82b9-1af3aad31dc6,1,2,28615444
237949640,30859683,5,1,1,0,1,1,2019-03-14 03:36:54.717000+00:00,e563d4cf-4cbf-4f9e-9915-4f5da38e9ecc,1,5,30859683
237956643,31370741,6,0,1,1,1,1,2019-03-24 00:25:26.506000+00:00,40a70a07-f92b-4c24-a7e8-8c75d99ded95,1,6,31370741
237957506,60124381,35,6,6,0,6,6,2021-04-19 14:40:24.271000+00:00,073902cb-ea45-4aea-8799-23d6f3d80c8b,6,"35,33,39,34,32,29","60124381,56958121,65549648,58382721,56365573,51623339"
237972957,32067599,7,1,1,0,1,1,2019-04-20 03:44:03.827000+00:00,97250b24-2c68-4c50-a88d-4fcd6a673427,1,7,32067599
237979097,65544373,39,1,1,0,1,1,2021-08-08 16:59:42.668000+00:00,59a3a750-0353-4dc0-a19b-3c07d885bf8d,2,"39,34","65544373,58305674"
237979468,65548098,39,4,5,1,5,5,2021-08-12 15:54:33.094000+00:00,863e1046-7bf7-4596-b4c9-9ce2f2cd3eab,5,"39,32,35,29,33","65548098,56369900,60050394,51644511,56977479"
238005553,56976056,33,1,1,0,2,2,2021-02-12 17:30:19.221000+00:00,90a7df83-8854-4037-8ae9-8c8b420bbac0,1,33,56976056
238006200,28615422,2,1,1,0,1,1,2018-12-17 18:07:39.084000+00:00,a564dcdf-9047-42fe-a979-2da224d86ead,1,2,28615422
238013192,32635486,8,1,1,0,1,1,2019-05-05 10:04:18.583000+00:00,69fddc33-0eea-48b8-a0cb-3b9da31fa068,1,8,32635486
238038875,51651265,29,1,1,0,2,2,2020-11-16 03:22:46.322000+00:00,6a3c19ec-9e81-4cbb-ad5d-1c246b83de4c,1,29,51651265
238059180,51623382,29,-2,1,3,3,3,2020-11-23 15:38:44.071000+00:00,cc5466d8-e500-4459-95d9-7fefab2b935b,2,"29,32","51623382,56367763"
238082652,31365509,6,1,1,0,1,1,2019-03-27 02:51:40.838000+00:00,cbd96a33-377a-4035-b281-74faf8a76524,1,6,31365509
238097136,60045609,35,5,5,0,5,5,2021-04-21 12:55:53.684000+00:00,ca1a789c-8cd1-4195-99b7-a3a492f07419,3,"35,33,34","60045609,56974218,59217354"
238158736,32642520,8,1,1,0,1,1,2019-05-02 12:50:50.995000+00:00,43110bd9-c2d7-4bb5-87c8-d376adbd2ff1,1,8,32642520
238162237,32629700,8,1,2,1,3,4,2019-05-10 17:36:17.226000+00:00,d31ceb0e-3a86-417e-81d6-58f7e03e91e3,5,"8,6,8,7,7","32629700,31323281,32629688,32022762,32022777"
238162238,31837086,7,3,3,0,4,4,2019-04-13 21:37:05.835000+00:00,b9b4b276-3a88-42ad-91b5-89764ab6d2ab,11,"7,6,6,6,7,7,8,8,7,8,6","31837086,31381038,31381048,31381061,31837091,31837099,32632127,32632131,31837096,32632129,31381032"
238170857,28466588,1,1,1,0,4,4,2020-12-10 10:37:35.348000+00:00,5bc3934e-1c9c-4aec-90a8-8af9088a569c,1,1,28466588
238173456,50180920,27,3,3,0,4,4,2020-10-02 20:25:16.498000+00:00,4db864d7-707e-4b69-8717-e49dc54cd8e3,2,"27,28","50180920,50581860"
238176110,28466726,1,-4,1,5,5,5,2018-12-14 21:38:56.372000+00:00,9ad33d67-21c1-42aa-9cf8-2738241336c7,1,1,28466726
238178474,50581625,28,1,1,0,1,1,2020-10-20 01:32:17.957000+00:00,e329ac7e-d381-4565-8d71-8362cc1a9db2,1,28,50581625
238194430,33274973,9,1,1,0,1,1,2019-05-26 14:47:18.446000+00:00,dc2f0262-c744-4839-a5e7-81492897e57d,2,"9,2","33274973,28615356"
238194459,33271173,9,1,1,0,1,1,2019-05-19 14:17:03.682000+00:00,ec56a534-2b8f-4f80-9862-bc7f55196ee0,1,9,33271173
238196979,35163444,12,4,4,0,6,6,2020-04-23 17:24:43.296000+00:00,98f1cbe5-200d-4bc2-b021-fe2b62ff3e09,17,"12,9,3,2,9,3,13,10,9,6,6,2,9,6,6,2,2","35163444,41426140,29704053,28615483,33280746,29704072,36022664,34095436,33280754,31364002,31364033,28615484,33280736,31363991,31364019,28615482,28615481"
238197638,60852752,36,-1,1,2,4,4,2021-05-21 15:04:42.994000+00:00,fca5113f-89aa-4bcc-a099-cb65ca40bbf8,2,"36,27","60852752,50182308"
238197709,65558117,39,1,1,0,2,2,2021-08-14 19:16:33.604000+00:00,39c856bd-dec6-43ba-a311-aa7ff24783c3,6,"39,12,29,13,33,32","65558117,35154509,51623283,36019966,56962922,56362895"
238198708,33233735,9,0,1,1,1,1,2019-05-24 22:02:32.190000+00:00,a3960777-4b9e-4363-89b6-7e0fa9df5b9c,1,9,33233735
238226533,50180979,27,3,3,0,3,3,2020-10-09 17:54:05.402000+00:00,3a458179-35a8-4894-98d3-084fd751747e,6,"27,37,35,36,29,30","50180979,62786505,60124644,60851186,51623325,52621455"
238227405,60852163,36,6,6,0,6,6,2021-05-21 21:56:12.785000+00:00,495b0895-0617-4ad6-ba09-c0f290908292,8,"36,35,29,39,30,27,28,33","60852163,60059891,51638522,65560259,52623466,50181960,50588823,56959197"
238229227,28615330,2,1,1,0,2,2,2018-12-22 15:55:18.555000+00:00,0ba8a1b1-cb8a-4354-868e-f91a9514e712,1,2,28615330
238229705,56974613,33,3,4,1,6,6,2021-02-20 10:26:56.579000+00:00,b9927b8a-1f12-4549-bd1c-2ddac4e4d915,5,"33,32,12,39,35","56974613,56375224,35167731,65546010,60040699"
238235254,58382394,34,1,3,2,6,6,2021-03-16 07:02:43.113000+00:00,01e56f1a-783d-4629-87bc-80b82569be69,2,"34,36","58382394,60848951"
238314189,41428498,9,1,1,0,1,1,2020-03-27 10:03:13.401000+00:00,44af952f-f834-4f20-ba2f-6b3633ce7966,1,9,41428498
238337224,33260988,9,1,1,0,1,1,2019-05-24 20:28:51.474000+00:00,591030aa-3976-4bba-9a59-9ac723235914,2,"9,9","33260988,41409269"
238372645,31860447,7,1,1,0,1,1,2019-04-15 18:36:47.476000+00:00,25b674ea-64a1-49ad-8030-0e37f3565e14,1,7,31860447
238374636,60866019,36,3,3,0,5,5,2021-05-08 22:20:24.559000+00:00,62c33806-d20b-41b2-a01f-8b65ea30e941,2,"36,35","60866019,60120930"
238428061,60933791,36,1,1,0,1,1,2021-05-15 11:42:17.054000+00:00,c2e721af-22f1-4090-87e0-c3e7a8d2fc1c,1,36,60933791
238491701,41426439,9,1,1,0,1,1,2020-03-31 21:16:36.470000+00:00,1491d8cf-7aa7-44e3-9d76-f2536a86a281,2,"9,7","41426439,32070306"
238542895,60030115,35,-1,1,2,3,3,2021-04-21 10:22:17.783000+00:00,3f4cdc58-6eec-4068-ac61-590fe5112592,1,35,60030115
238571811,33292837,9,1,1,0,1,1,2019-05-27 12:33:49.517000+00:00,d66e0600-9146-471f-81e4-90fe8c7093e0,1,9,33292837
238597707,58297476,34,2,2,0,4,4,2021-03-16 18:38:27.844000+00:00,b1ddccaa-6662-43fb-b7b6-733a661deb48,1,34,58297476
238613894,33266164,9,1,1,0,1,1,2019-05-16 16:39:54.399000+00:00,46632603-7745-418a-a191-0918a5b753e3,2,"9,9","33266164,33266182"
238616361,60851527,36,0,2,2,3,3,2021-05-10 00:02:13.375000+00:00,394b99ac-989e-4596-a8d7-f5a0576e10e5,2,"36,34","60851527,58293397"
238626074,38697040,17,0,1,1,2,2,2019-12-14 17:00:37.791000+00:00,f861858e-da08-473a-bed6-f53ee1d4d8e7,1,17,38697040
238661975,41409633,9,1,1,0,1,1,2020-03-31 22:22:12.213000+00:00,f514fce5-791f-47cb-b71b-c3b8e89dd2ce,1,9,41409633
238665926,60054752,35,1,1,0,1,1,2021-04-21 16:52:15.028000+00:00,25b99259-0ed0-4753-a796-dbbde4c387b6,1,35,60054752
238742795,39493616,18,2,2,0,2,2,2020-01-22 16:17:40.102000+00:00,359678a8-db3e-4db4-a26b-0f1f971a1af5,1,18,39493616
238751826,39478122,18,1,1,0,1,1,2020-01-11 12:27:32.983000+00:00,5ff9f6f6-5114-4796-91c7-6f9ff8de0b9e,1,18,39478122
238766379,58270776,34,1,1,0,1,1,2021-03-15 11:58:44.012000+00:00,0fddc4bf-c299-4133-ad79-86610db084ca,1,34,58270776
238776175,39482147,18,1,1,0,1,1,2020-01-12 01:01:06.775000+00:00,ec9f831d-39a2-4a36-9297-7d4c03af0d87,1,18,39482147
238870367,51638544,29,4,4,0,4,4,2020-11-18 23:21:53.015000+00:00,f60b9d25-e5cf-44d3-ab36-a0dc1a9c5b7b,3,"29,28,27","51638544,50581665,50182189"
238872494,50182167,27,1,1,0,2,2,2020-10-01 23:34:55.460000+00:00,8a9ac798-4ead-4297-abf5-4fa4f6053298,2,"27,28","50182167,50581466"
238892775,36049058,13,2,2,0,3,3,2020-04-30 15:27:02.499000+00:00,8e1328e2-5aaf-46f7-9b80-21021b679524,6,"13,2,1,2,1,1","36049058,28615049,28464819,28615050,28464813,28464816"
238896417,30919850,5,4,4,0,4,4,2019-03-09 16:57:23.752000+00:00,75cf686c-efc0-480a-bba4-97cb11cf7346,10,"5,5,6,7,6,6,6,5,5,7","30919850,30919853,31328227,31842137,31328236,31328246,31328250,30919852,30919854,31842128"
238896431,30863374,5,0,2,2,7,7,2019-03-14 12:27:27.088000+00:00,5b8ce1a8-8d7d-457e-936c-ad6781ab3f69,1,5,30863374
238899811,32063009,7,2,2,0,2,2,2019-04-17 08:04:41.145000+00:00,47770bc8-6ce6-4701-b519-b7f496db8b45,3,"7,7,7","32063009,32063015,32063018"
238914431,32018986,7,1,1,0,2,2,2019-04-12 11:05:58.531000+00:00,23b1f9ba-98c5-48c6-a926-ed47c8a7409a,2,"7,6","32018986,31811910"
238914789,56374136,32,1,1,0,2,2,2021-02-03 23:46:59.084000+00:00,012c3da8-c5d0-4168-a043-3cdab3c728cf,1,32,56374136
238917338,30942399,5,3,3,0,3,3,2019-03-14 12:20:30.423000+00:00,7d438889-f193-4d57-b485-ea9c784beeb8,4,"5,5,5,5","30942399,30942406,30942402,30942407"
238919539,28464556,1,1,1,0,1,1,2018-12-09 23:17:51.124000+00:00,03819191-ea7a-45cb-8664-8593ce1290f2,1,1,28464556
238923315,58273205,34,5,5,0,6,6,2021-03-17 14:43:00.063000+00:00,b70a82b7-3e17-4b0e-8b37-98d8a902f25f,2,"34,32","58273205,56366182"
238926969,56974603,33,1,1,0,1,1,2021-02-11 11:29:05.430000+00:00,c803e687-e274-4b5e-a0f3-d575dd4ae6c3,1,33,56974603
238928197,56375053,32,6,6,0,6,6,2021-02-09 01:17:17.191000+00:00,b8e1ef3d-6b76-4a63-8f65-4cf501bcf777,2,"32,34","56375053,58404724"
238932509,60036047,35,-2,1,3,5,5,2021-04-18 16:46:34.205000+00:00,ff81d659-25ec-4d85-bce9-83e67b8ec10f,2,"35,38","60036047,64595603"
238951019,59217502,34,3,3,0,4,4,2021-03-24 13:38:31.294000+00:00,9dbb1995-b3d6-4eda-8475-9d2bbde81ae6,3,"34,33,32","59217502,56973859,56372792"
239004471,40154330,19,1,1,0,1,1,2020-02-06 21:45:19.477000+00:00,a60a45dc-1049-4f65-ba49-0637ef493fd0,1,19,40154330
239022536,40142474,19,3,3,0,3,3,2020-02-05 22:53:36.786000+00:00,a9c4f6a2-54d2-4286-9f84-480c5bd201b2,1,19,40142474
239052494,40159563,19,3,3,0,4,4,2020-02-08 14:07:03.080000+00:00,434e64af-3840-4ac7-9536-4058d0c4789d,1,19,40159563
239104484,40162533,19,3,3,0,3,3,2020-02-06 13:42:52.382000+00:00,ea8b92c9-4ba3-4c4f-848e-0fa857a4a0e6,1,19,40162533
239187696,40891205,20,4,4,0,5,5,2020-03-10 23:11:32.987000+00:00,5c9bd213-53c6-4485-b7b2-c669574c7c29,1,20,40891205
239189268,40890964,20,1,1,0,1,1,2020-03-10 18:05:14.875000+00:00,ab4c6935-99d7-404d-9ad7-6ad09b504d6f,1,20,40890964
239262664,36972565,14,3,3,0,4,4,2020-05-02 07:41:43.418000+00:00,b235eeb9-dedb-4423-b940-a18d57ae3ac1,2,"14,15","36972565,37778264"
239290086,37773647,15,1,1,0,4,4,2019-10-29 22:27:57.507000+00:00,1ef39452-42e8-47a7-a407-9bf3424c84fa,2,"15,14","37773647,36971318"
239290461,37772740,15,4,4,0,4,4,2019-11-02 14:23:33.114000+00:00,9af77a1e-6049-4622-88fc-97af1058ec6e,2,"15,14","37772740,36964075"
239291500,36967097,14,4,4,0,4,4,2020-04-30 22:56:40.623000+00:00,ac39fe6d-eb28-48ca-a12c-295ef4058a08,2,"14,15","36967097,37778289"
239309691,36959340,14,1,1,0,2,2,2019-09-30 02:17:05.716000+00:00,ecda2c31-c408-4f67-9bef-c1aa3cd81dba,1,14,36959340
239400488,37772788,15,1,1,0,1,1,2019-10-27 09:49:36.498000+00:00,2497604b-a7f1-4e62-bf7e-7f62e9955e94,1,15,37772788
239401167,37859558,16,1,2,1,2,2,2019-11-13 19:44:58.078000+00:00,15061323-a24b-4da0-897c-bf445ade6534,1,16,37859558
239622721,37872783,16,-1,1,2,3,4,2019-11-10 07:19:54.798000+00:00,f3513f76-d5cf-4b89-8ef5-6222922de799,1,16,37872783
239661117,40150351,19,1,1,0,2,2,2020-02-07 15:12:58.087000+00:00,d30c6b64-f4df-4a17-b375-123643ddad18,1,19,40150351
239734544,40167393,19,-1,1,2,3,3,2020-02-09 18:46:50.415000+00:00,839e96d3-c251-42f4-b451-4027f08e2f1f,1,19,40167393
239784112,40150646,19,0,1,1,3,3,2020-02-05 14:54:20.379000+00:00,55f8e65f-312c-49e1-a54c-59410e13beed,1,19,40150646
240101705,40854334,20,0,1,1,3,3,2020-03-07 17:56:46.926000+00:00,894d6a7b-a733-4bf2-8f92-a95b27e0d9d8,1,20,40854334
240121930,40883070,20,1,2,1,4,4,2020-03-08 17:19:38.159000+00:00,7a538b90-6440-4c2b-959d-371ac8cfe163,1,20,40883070
240122720,40861399,20,1,1,0,2,2,2020-03-09 11:11:52.601000+00:00,73f8d6bd-1fa9-4ea9-bad7-fffe3adac9ef,1,20,40861399
240154683,40860520,20,2,2,0,3,3,2020-03-10 13:32:14.622000+00:00,77714da2-6201-4798-bf19-da08fc5086d6,1,20,40860520
240155327,40864294,20,3,3,0,3,3,2020-03-09 19:24:20.358000+00:00,2239db75-1287-4b27-b1c0-6623b25ceb3c,1,20,40864294
240178198,37772763,15,5,5,0,7,7,2019-10-30 03:08:33.592000+00:00,621ce4b1-7df6-43aa-b53d-c9077fe0bcc9,2,"15,14","37772763,36973103"
240258004,37871816,16,1,1,0,1,1,2019-11-14 19:32:37.093000+00:00,1475c693-5388-4e90-bf16-56910d7efbd0,1,16,37871816
240662588,28614927,2,1,1,0,1,1,2018-12-19 14:02:51.943000+00:00,9e767cdd-53aa-4a51-9483-fb40cff0bec1,1,2,28614927
240663587,51623253,29,1,2,1,3,3,2020-11-20 11:27:34.598000+00:00,b6b1a9a3-395b-46fb-aa38-8fbeb1420b4c,1,29,51623253
240706234,38695651,17,3,3,0,5,5,2019-12-10 12:49:39.782000+00:00,3c5671e5-b049-4ebe-8846-4579b38ce421,1,17,38695651
240737061,38689253,17,1,1,0,1,1,2019-12-09 18:01:50.545000+00:00,d92cc40f-608f-4c73-a1c3-d08c791b5e75,1,17,38689253
240764987,28614915,2,4,4,0,6,6,2018-12-22 01:57:01.489000+00:00,8f43c26f-d152-4e24-b5ee-080f423cb489,5,"2,2,29,2,2","28614915,28614916,51638571,28614913,28614914"
240786261,38694425,17,1,1,0,2,2,2019-12-18 21:35:04.572000+00:00,01512b78-65de-44c7-9c02-62dded5a03f3,1,17,38694425
240838989,38697294,17,1,1,0,1,1,2019-12-14 02:03:25.943000+00:00,bc1ac50b-1546-4b23-bda7-fc061b789ad8,1,17,38697294
240872692,38702195,17,4,4,0,5,5,2019-12-13 23:18:22.175000+00:00,c5520f04-9273-4dd2-86e0-999c33ed483c,2,"17,18","38702195,39487172"
240873079,39476059,18,3,3,0,4,4,2020-01-16 11:26:15.364000+00:00,29858114-a937-4755-9a9b-26e20a01e31e,1,18,39476059
240911239,38697653,17,4,4,0,4,4,2019-12-14 20:16:26.587000+00:00,144ba7d0-397a-452c-95e7-8756f881d9cf,1,17,38697653
240911922,39473132,18,2,2,0,2,2,2020-01-11 16:29:39.423000+00:00,ef8b2e0c-e6b2-4c49-9f89-7b7661682b8b,2,"18,17","39473132,38697612"
240931244,39484955,18,1,1,0,1,1,2020-01-10 20:06:13.262000+00:00,ac1fcbd4-cd92-47ce-a74f-2df73c991999,2,"18,17","39484955,38690699"
240947891,39476761,18,3,3,0,4,4,2020-02-09 19:15:28.545000+00:00,ed1cee83-d40a-43f4-b3c8-256d3578f67f,2,"18,17","39476761,38703659"
