subject_id,tic_id,sector,img_id
"31799095","25195864","6","f791fc98-35ea-4418-a90c-716b81dd7082"
"31799100","25195864","6","6477c8e4-1db7-4c49-a257-1f5206303280"
"31799106","25195864","6","9a899a1c-c28b-4e8e-b819-f575ab4d0081"
"31799496","91605545","6","5a14d2dd-25b9-4b4b-b353-0c890e72d770"
"31799699","167123437","6","1b444a27-afd1-40ac-a919-942d65280c56"
"31799704","167123437","6","40958d18-264c-47d9-9b58-6ff58fcb7fdd"
"31799710","167123437","6","48f2c902-1655-4390-aa36-af13854ea16f"
"31799714","167123437","6","b507011d-9adc-4ff3-803a-8fb34555b4e6"
"31799946","388179896","6","79a26bb5-40e7-4d9b-85c7-a7699e0666b4"
"31799952","388179896","6","96354675-86f6-400c-8616-2b702fc0cd00"
"31799957","388179896","6","42ab50b1-77df-474f-9ca2-b905e55470d5"
"31800373","255682622","6","78d9ba25-d3d6-47d6-9ec9-5c7636aa1d04"
"31800428","147975720","6","38f82df6-bfdc-470a-9fba-bfe8c16f910a"
"31800435","147975720","6","a7d1e6d3-834d-4dd4-a7bd-04b7cc07d47d"
"31800443","147975720","6","b169dbf6-28a5-4e62-bcd6-e6b016252c2c"
"31800451","147975720","6","a63523aa-5a1f-4220-a807-b4ecd18af0f4"
"31800620","167325027","6","76161de7-77b0-4cd1-a19c-93c26e5efe35"
"31800756","255754686","6","e86bd5fa-ebb6-4b64-9682-410d848db3c9"
"31801002","150392753","6","73621d24-e4d3-4a93-a3ed-209eb9cfe0a7"
"31801082","148125049","6","4c458a84-ea18-466f-9025-fbb97dd15207"
"31801524","151587650","6","5b73d493-d485-40d3-ab2f-6b730c3ad815"
"31801537","151587650","6","464fcdd1-acd0-4b9c-ba02-de2ed3b85e14"
"31801544","151587650","6","f17e92d6-bb95-4269-8e5a-addf7164313c"
"31801624","264594607","6","4f398e62-5316-4abf-aab4-8d99fae54379"
"31801826","53603189","6","3e67d455-58ae-4d1b-9388-ccf024f4daf5"
"31801831","53603189","6","2880c2c6-7608-444d-ac32-da9175e2b890"
"31801839","53603189","6","bbe29603-0b73-4977-a13b-c09a5d2e61c8"
"31801884","20072363","6","8f060da7-303f-4ac8-9d3c-3215a4c5993d"
"31801895","20072363","6","dc326c7f-7670-4b07-824d-96be5d0c6142"
"31802003","443126408","6","1ff84680-823d-45e7-b851-0bf9278d7013"
"31802024","138857475","6","b1ed4731-f3f2-4486-aa40-a4ba17440d0c"
"31802031","138857475","6","dd29570a-517e-4534-9f40-a0677e942528"
"31802037","138857475","6","e1010fc0-a6af-49b1-b346-9d869934528b"
"31802410","13345143","6","da68a408-15df-4a78-9f80-f420878ea08d"
"31802415","13345143","6","3ea8c72a-c064-49a8-b8ec-5f4a309e5da9"
"31802468","143168740","6","4371c334-d68e-4220-be1b-ed45392e1dfc"
"31802522","219403686","6","00ac19d6-4e89-4c96-90e5-6d6bcfb3c546"
"31802527","219403686","6","2305498c-3ca3-4fdf-b12c-d6e0727f2481"
"31802533","219403686","6","21137f0e-03bf-4538-9dec-17ed6d2884f3"
"31802538","219403686","6","ddf97d2a-1ffe-47cf-8ce3-69b4d37f0a9e"
"31802552","32759110","6","114b2124-702f-4d29-bfe6-0dfa5f018c39"
"31802562","32759110","6","cefe9242-dd3f-44f0-b739-bed4335cd2d8"
"31802568","32759110","6","0d128791-d636-43c2-beb0-b479a7b53301"
"31802717","35166984","6","08cce9ba-d12a-412c-a9b4-3f7422aef24e"
"31802920","42464712","6","5d760c2a-82e0-48ec-a006-94b9eb6c061c"
"31802957","11756637","6","b6bd42f9-dc0e-42b2-b48c-131a1c41a071"
"31802959","11756637","6","7afc4f87-fc4b-45a6-b17c-da5b3f1c079f"
"31802963","11756637","6","1752fc0f-88fb-4725-81d1-0421cb94f9cc"
"31802969","11756637","6","407f0448-bb11-417a-8156-b26f1bfbbff2"
"31802976","294206429","6","2b7f0dbc-1a9f-4903-a1ba-763400d9c252"
"31802982","294206429","6","ed4ae671-358f-44f6-8620-2824bb2c4750"
"31802986","294206429","6","9f4a3b12-bfdd-4df2-814a-8f8428e2ab82"
"31802992","294206429","6","be4abb94-7c18-40a7-9ec3-6306a3ca5502"
"31803001","172462064","6","a25f6ef9-f6ce-4496-a2f7-cccddc4e1cc6"
"31803071","308255000","6","10e7252a-5952-4df8-8509-490603a40ac5"
"31803094","307291318","6","dfa608f3-3ccb-415c-b9aa-f89af3ef7407"
"31803098","307291318","6","1c2d68df-939a-4989-9e9c-da90ce0ac57e"
"31803102","307291318","6","132b87fc-3c50-430f-a640-3ddf63728190"
"31803107","307291318","6","f6fa7043-5556-4f70-9734-f1f76ef69cee"
"31803179","343937820","6","605cadd4-975b-4280-bf7a-bff3509fdb00"
"31804165","142409400","6","d68b7d6e-533f-4b1a-9880-8ea24927e638"
"31804171","142409400","6","9ddbdc1c-555d-4b25-818f-bc6e27a66f2e"
"31804177","142409400","6","5dad487e-4a62-47ab-a443-c732dcfa2c1f"
"31804181","142409400","6","5143d078-b5c4-45e0-87a0-b80c84635466"
"31804250","149248196","6","e3de9b12-45a5-4ec6-9e9e-748fa6653f56"
"31804471","279573142","6","010afc11-7857-4a69-b940-6d299c351e4b"
"31804480","438201040","6","89a55ea8-041f-4a2b-8434-bda582c4a483"
"31804634","12158853","6","2cf43b75-9c81-4a91-be4d-305c5b18de03"
"31804638","12158853","6","d6b601dd-c22e-456a-bfce-822ee58d8ee0"
"31804644","12158853","6","03f79fcb-3e81-4508-8e51-f1dff2ad4e32"
"31804651","12158853","6","6ccbdc3d-9fe3-41e3-a049-9dff2278f909"
"31804923","425064757","6","62a1adb0-a285-48e2-95b7-88beeffcf1a1"
"31804928","425064757","6","10abe892-e9a6-4519-88f5-edce2cf7a4e4"
"31804937","425064757","6","8f0cddc5-dd2a-49a1-8c6b-4d55a3f59475"
"31804943","425064757","6","89ff71c7-7ff4-423a-acbf-7cb61f84a093"
"31805091","382517745","6","ec7734c0-0a67-4c34-b187-4c343d00c2fd"
"31805098","382517745","6","b8979176-c38e-4f76-ae84-3c2bf6c50b8a"
"31805103","382517745","6","03a153bc-b3b1-498f-af9a-5d611ebf61e1"
"31805189","147180353","6","402c3370-8a34-4dc5-a817-3df025ee4c23"
"31805410","31107108","6","97cd2f18-1464-4b24-98d5-cd984ef4096e"
"31805415","31107108","6","6e0ad12c-fed7-4700-8850-616d6b858849"
"31805420","31107108","6","6424b4ed-c9e4-4d7a-8ea2-fbd0dfbbf1d8"
"31805424","31107108","6","803d96a9-627e-4041-a395-d24dfb4b121e"
"31805505","364302118","6","a72e8db7-133d-4bcc-8769-5573edc48a87"
"31805508","364302118","6","2e2eb9e5-03e2-40ca-8776-4f7f787b206d"
"31805511","364302118","6","99527c69-3ab1-4da4-bbef-96406ee15a4b"
"31805515","364302118","6","07a75d25-a6cb-4dab-9286-3826ed654046"
"31805546","55556797","6","a648dbf8-163b-41e1-908c-5e3508a1b288"
"31805553","55556797","6","9d8b4670-8385-426b-bc47-94690139a62d"
"31806109","149473467","6","e87976e9-f324-4d50-99b1-4992287d839d"
"31806114","149473467","6","2a2098e9-3df0-4ec4-9fca-adb304b8bf75"
"31806117","149473467","6","924475d5-6fba-4d26-958f-59869773ca1e"
"31806121","149473467","6","6b9da5f9-8bbd-42da-a580-112f9d33c7d5"
"31806475","302926645","6","5dcc2ea9-1f4b-4d1c-8c6f-989078707d69"
"31806493","231937496","6","bf042dce-0c1d-400c-a167-2bf329feeb94"
"31806688","287328866","6","37a9c5a7-bc91-41bd-a769-d55a367e3be8"
"31806694","287328866","6","89b27dc1-7acf-4285-bea7-955be09940d7"
"31806700","287328866","6","644644cf-7c48-48a1-b04f-05b66a8efa5a"
"31806707","287328866","6","250b7ae3-3233-4d27-91ac-57b28952fcbc"
"31806984","279640088","6","1c940b1e-4a82-40cc-a450-772c367a7f58"
"31806993","279640088","6","1ebb19f5-4957-499d-8268-93f1a0da006b"
"31806997","279640088","6","b8684089-5f0f-47fa-b0f4-d0c3ed828a62"
"31807252","38678931","6","c23646a3-6fb5-469f-b6b3-6bbd5e8bd9bb"
"31807258","38678931","6","4a1591b3-6f19-41e5-8b10-de9255da13a4"
"31807263","38678931","6","767b8dfc-580e-440b-bf31-7c40d0510eaa"
"31807268","38678931","6","9817f2cb-c1b2-40d5-aad0-b4c7bfa21968"
"31807382","255552474","6","46156c54-3ee0-4436-8e37-7e9c833bbce3"
"31807390","349195106","6","b54434dd-1516-41e4-95d8-8f0d5e1b0f1f"
"31807475","59712991","6","e1d49eea-4563-4e92-88cd-b7a363f841bc"
"31807554","287841093","6","5eacffd3-eaf1-4663-bafa-36427acc951f"
"31807571","287841093","6","94975002-d605-4d97-88fb-bfc763aa7eec"
"31807576","277104322","6","55d9bcd8-2552-4c94-83f6-8ffe61ac91f3"
"31807580","287841093","6","b392afc9-14db-4b2c-8009-bf2fe28e0046"
"31807581","277104322","6","40d704a1-03de-4970-b4ea-5c7997ab837c"
"31807643","156241056","6","31facc41-9604-4c64-a069-bb3c56d08ccd"
"31807649","156241056","6","300f2225-2d09-4943-865d-1a4204339733"
"31807656","156241056","6","2d807fe9-9ea7-414d-8697-7ef32bbb86d2"
"31807661","156241056","6","52c92d12-258e-4e63-8dd1-e7950a13ac07"
"31807867","201497357","6","26a35d48-cb1a-427a-ba71-b7750aa5bf99"
"31807873","201497357","6","178af790-d6ad-4fe7-88fc-ca348cd1a3d3"
"31807877","201497357","6","1f539974-8af0-46f1-b653-5a0ad9e0e27c"
"31807882","201497357","6","0c68c839-962f-4d27-8b8b-768d8e238019"
"31807901","24397947","6","4d9ca287-4692-48da-a5a7-4062fcaf5313"
"31807905","24397947","6","fe198ea7-5a85-49d3-b98e-9f460c4fd864"
"31807910","24397947","6","003fc52a-784f-47e1-8603-457fa4192d32"
"31807915","24397947","6","f000e485-1782-4baf-b798-e65b0657c8b5"
"31808106","255565860","6","86d91ac8-28a8-4642-8182-8f5741592510"
"31808112","255565860","6","f9aa62e9-731f-4a03-904b-f99e230d25b1"
"31808117","255565860","6","50058a24-bc6a-4f7f-92ca-8a9bd8ab2456"
"31808122","255565860","6","7ba6546d-b262-4f9d-9f09-337131af4130"
"31808250","143106660","6","abb3f1bc-e622-40ba-b254-808668b2e9a6"
"31808271","464838153","6","b056a815-eeb6-4812-9d70-f69c1f8a66d7"
"31808274","464838153","6","1f9234a7-79a0-4065-a3f2-90c500c1cdee"
"31808276","464838153","6","35133c8b-73cd-49d9-a299-8013ab005978"
"31808281","464838153","6","12fa2c2e-988e-4939-b354-75275007b01b"
"31808361","231810776","6","5ccee174-6890-46d3-8765-58390de92a9a"
"31808798","55659311","6","4c09d7bc-0242-4e29-bd49-0c6eed9e8a8a"
"31808806","55659311","6","64d104d7-b06d-4162-90c9-44245cf81cef"
"31808815","55659311","6","72c00f05-e4a6-4aff-b5fb-1ebc9d0f128a"
"31809053","278988794","6","662db4d1-69a5-4bbb-b4fe-78108d46a827"
"31809057","278988794","6","06b2d10f-9fcb-4b47-97e6-523e89bb6b51"
"31809060","278988794","6","9040bc92-a74a-40ce-9cee-8a2c769c8ea1"
"31809065","278988794","6","a5828d82-8aee-4c14-83b7-9e9feddf1fb4"
"31809082","48880872","6","aa6da101-28d0-43e6-84cf-8809c5981839"
"31809096","48880872","6","cdc46180-b91b-47a2-9500-072dc6ff30e7"
"31809102","48880872","6","9e0bf9e7-d0b5-4914-8506-c4855a508e4c"
"31809126","381950094","6","d54cf03f-cc72-4cb0-8910-5013491688b6"
"31809167","33419790","6","475ef35b-19db-4622-84e6-30d90f828a23"
"31809173","33419790","6","2d3906c9-6f43-403d-bdfb-242d101a0413"
"31809177","33419790","6","578afdce-b2c2-4f12-9f67-16762de8407a"
"31809182","33419790","6","d319d027-7a3c-459e-940b-cb58f0afee6d"
"31809196","150101472","6","084095fc-7186-4983-b523-d121b4f4da25"
"31809528","349308191","6","0a8d198f-7bd9-447f-8f92-381d9ea8cdd7"
"31809570","124433067","6","df050091-94d9-4503-ae29-43503dbf7aaf"
"31809720","167671107","6","37d712e7-6338-492c-938e-733b21a5609b"
"31809722","232185093","6","97463442-2505-4b0a-8645-346fea0405d4"
"31809727","167671107","6","a2fc706c-3ca0-465a-99a7-9533d8ab351e"
"31809729","232185093","6","cd10e1a4-bfd4-4490-8777-840b9b0aa1a7"
"31809733","167671107","6","4fefa471-d4c4-48f3-b872-a28eb4da4517"
"31809735","232185093","6","721dc920-91ec-4dfa-974d-e0876e518a19"
"31809739","167671107","6","4b90e919-aafc-4996-8234-068c6b11bc28"
"31809741","232185093","6","6fcef6c3-5ab7-48fc-a5c6-6087bc64c9da"
"31809750","278826996","6","36ceb8a2-da4f-4366-b32e-f040bfe4c2cf"
"31809770","278826996","6","24480499-c036-40c0-86a6-bc59af3898de"
"31809785","219203188","6","801c9471-bc69-45ab-b3fe-0c60d6fcc4ec"
"31809789","219203188","6","d451236a-ea97-4dd1-a8f6-235c65e3d910"
"31809795","219203188","6","b0d4b8b2-d7bb-4ccb-8f7a-2c1c3d762550"
"31809800","219203188","6","ec52a7bf-0eef-4f9c-a786-86999a5bcab5"
"31810120","52641431","6","81baf689-32ba-4708-8831-608c09b42081"
"31810127","52641431","6","3ff591fb-917f-4452-9a98-6ab6c154c0ac"
"31810365","263805130","6","d7e1abca-38ad-493a-a881-abe8f0758683"
"31810734","393414358","6","26a87486-69bd-497e-98df-b8c8430052fe"
"31810956","237944385","6","02b300d9-be8f-4a15-b8c7-2b2cceaabede"
"31810960","237944385","6","f78b00d0-8c43-48a9-b7e6-0d0e89a23e59"
"31810964","237944385","6","24d6fcba-9a1d-4268-ab88-aa31e7504238"
"31810969","237944385","6","7eae27ee-a68c-4848-9631-0cdec0b82504"
"31811403","382028425","6","ef9e8863-cf45-4081-81dc-a140523906df"
"31811413","290044434","6","0f79cb2d-3369-4b30-9056-1621a0e78c24"
"31811434","220430912","6","d5a70656-2693-4991-a548-ad3f9f6b86db"
"31811441","220430912","6","a912dd04-e2eb-45b6-be80-72751aa182c6"
"31811448","220430912","6","21da8361-b3d5-496a-8412-860e5b18ee79"
"31811454","220430912","6","7d286105-fcaf-4403-82b5-cab28e870d93"
"31811556","322900369","6","c8562a58-4f57-4600-89cc-83879cff29d8"
"31811563","322900369","6","384c599f-b7aa-4286-afcd-ecd575d8054c"
"31811570","322900369","6","82ca9bc4-3909-4f01-ae86-dd550c5c5145"
"31811576","322900369","6","9d17a8bb-ec38-40ed-be3e-9e91c56385b5"
"31811582","124033255","6","247cb539-a6d2-4c42-a0c1-1e25257be9bd"
"31811589","124033255","6","c5b504b4-b228-43c6-b035-a03aee796e2f"
"31811595","124033255","6","07a74c7e-f6dc-40f6-8378-ea534bc43801"
"31811600","124033255","6","ab06c45e-59dd-4d09-86ee-fd5fe9398834"
"31811618","421900736","6","ea0c390c-4c92-4ba3-95b5-af0b3a488fdb"
"31811630","141975903","6","53f72545-7263-4c67-b94a-8e15006ddd44"
"31811639","141975903","6","ccbb1149-606a-4511-a163-56c942029deb"
"31811667","434395855","6","ee05a9ba-4268-4518-a01f-a2362b8f469e"
"31811815","141333573","6","9ff14136-9be4-4d8b-953a-f0a98358be8b"
"31811819","141333573","6","1c35a5ab-e7ff-45d6-be5b-e591d59e38fa"
"31811823","141333573","6","361edb2a-8b54-4f17-84cd-6efd46e1ecf4"
"31811828","141333573","6","1e5c61d7-1d87-4c12-8cf3-73a58db6ead6"
"31811910","238914431","6","51371418-cf5c-4a26-b8a6-e184ec983ed6"
"31812019","404854539","6","5b7cde4d-6826-41ad-820d-54da42bd2f97"
"31812025","404854539","6","05eca0c8-6e87-4740-93d3-fc80463e31a3"
"31812031","404854539","6","cf1b2a2c-efcb-47da-a94b-5e9cfba3ee55"
"31812037","404854539","6","83fc660f-069a-4048-86cd-b7ec5544b0a7"
"31812134","317330474","6","8892bce9-46c5-477b-91b7-4f433222c917"
"31812266","382266319","6","2d878927-0894-48a4-b278-d1ed184ed47e"
"31812269","382266319","6","68c2a08f-ecf6-4da7-aa58-b8422c3cc468"
"31812271","382266319","6","999b7f9a-bd12-499e-899b-f9231d6ab63e"
"31812326","49612556","6","4417ba50-eaa4-417d-be55-80a514c10faa"
"31813011","299903137","6","936cd0b3-6148-405e-a5d8-9db52b430969"
"31813016","299903137","6","0a9df373-5bd1-45df-b486-1489939f22ff"
"31813020","299903137","6","59364e78-73e8-4151-9503-40dac09fc27e"
"31813066","276935987","6","af5ea64c-2232-4aa2-b389-c8d966ecacff"
"31813071","276935987","6","a4bc803f-37b7-4878-808a-c277a35bac41"
"31813078","276935987","6","1d0af47c-03a3-4d91-adbd-70579bed2cbd"
"31813256","382069435","6","edfa850f-6e82-4b67-8ec1-9046424c2c12"
"31813261","382069435","6","e01ab2e2-e842-4558-a99f-bcc40044a885"
"31813265","382069435","6","c8457bcf-2c51-4c0e-81d9-e8abc8841d20"
"31813270","382069435","6","eb892aad-abe9-4397-b518-ddbc8675aa0b"
"31813474","36557487","6","d8dabb1e-3fb3-4f50-9667-31b8102db287"
"31813710","141685465","6","dcd079b4-b205-4984-bd46-f83079f86b49"
"31813715","141685465","6","0f8b2b8e-2b0d-4c6b-b669-2ae0c9ca899c"
"31813723","141685465","6","a646fc6f-3b77-42eb-8d75-e554aaf50646"
"31813724","147185619","6","12e19a5b-79a1-402e-a298-c1ecac716075"
"31813747","147185619","6","9b76277b-927d-4519-b115-1335d3aac0ea"
"31813810","34082428","6","196ec337-bf87-4fe5-bf61-f60166c1df10"
"31813815","34082428","6","93827521-be3f-4609-aad4-f0a982916a2b"
"31813909","55451784","6","fc6cdd6a-15a7-45c6-a88f-62ad58f22a5c"
"31814149","147314529","6","ceae1d6a-a749-4a09-8236-7e0370ad10a8"
"31814153","147314529","6","c66561f9-37a5-4d37-b453-a52f04b0d6f3"
"31814157","147314529","6","f9cde1f9-ac3b-40c0-956b-4fb5d753c0aa"
"31814161","147314529","6","ce7dead5-d77a-407a-9223-25935e62d9b0"
"31814428","260304277","6","d07026df-1b6d-4d84-9559-ffc577c557b0"
"31814440","260304277","6","a2446e90-d9fb-44d2-b4f9-78cd227670ee"
"31814660","436243444","6","68416cb1-23f6-41da-8526-07e4179a805f"
"31814667","436243444","6","11659bcc-7fd8-4eda-b778-47d8c2df87e5"
"31814674","436243444","6","113efb39-6e5c-40a3-8dd6-d9e01f563ff0"
"31814678","436243444","6","41c1a570-db87-4cdd-bfa2-9f57d40fcfe7"
"31814914","150442264","6","f2844adb-ec54-44c0-bdd1-0bd608359937"
"31814922","150442264","6","f3cb7ee0-4e2e-4eb9-8acd-5a795b6eed3a"
"31814927","150442264","6","4951667f-a6cd-4ea9-9180-e97ca713a76b"
"31814933","150442264","6","4826be0b-da27-43a2-9a67-c476f2ce2a30"
"31814965","278731274","6","8624d0c5-5ca4-45dd-b16d-ff9f7e685906"
"31814987","234934415","6","d7a86aa2-1bfb-4577-95af-24fa4215e04d"
"31815147","348897766","6","59a6aebc-2d65-44ba-8359-ed682ea0acab"
"31815153","348897766","6","ce4c4c45-3c0e-49d0-9c03-4120bae8adbe"
"31815160","348897766","6","b2e05fbf-bcf3-4965-a275-d6f41dc3761c"
"31815165","348897766","6","9d182776-3348-4bdf-bc49-91584bbdb512"
"31815186","167812509","6","db109ff9-a060-4670-87fa-48c4478b267d"
"31815610","220474209","6","cfa21869-eef8-4976-ba33-03f355c5b93e"
"31815611","220474209","6","f5f49b3b-d43b-455d-8662-b275cbffa82e"
"31815613","220474209","6","4bb5d9cd-fee5-4377-93fb-49d280b78e68"
"31815616","220474209","6","f3283316-ccb5-4198-a12a-6ea8362b95b2"
"31815635","382069441","6","4192eb9c-cbc3-4719-a718-d48d11687011"
"31815647","382069441","6","c9a3436b-2819-4b78-bff2-4f414e01c69a"
"31815800","291337184","6","9767c6fb-3f70-4158-bb37-f6b0841ffbd1"
"31815804","333258145","6","1c5ba4a7-ac9c-4ba1-ba28-d104b80151f8"
"31815813","333258145","6","5567c554-227c-4a51-a3a0-d560883a39ee"
"31815818","333258145","6","5c67cac9-2809-47bb-a2a2-de253a98f5df"
"31815915","148232073","6","c15075b6-1ad5-4158-b85e-2e9a2cd66264"
"31816270","148274098","6","4f773d0c-da67-4bc6-82f7-cc7e9beec7ea"
"31816275","148274098","6","4d868bde-d880-4044-b61b-4e135b8c6ddd"
"31816280","148274098","6","434e17e0-38fa-4dbb-861d-a2ba679d155b"
"31816283","146879345","6","9129bbb8-bffc-44b4-b079-031618f9ac06"
"31816286","146879345","6","82fc80b9-412c-4ee2-84ba-f3684f950edb"
"31816290","146879345","6","9b104605-9bb0-4eb9-98d7-d87a293ab061"
"31816294","146879345","6","027ecee1-9011-4994-80f3-800df54b4aea"
"31816471","172361463","6","05a9f23d-ca9c-41c5-a4a9-ad1ed1b42dae"
"31816613","144695651","6","d058a51e-56e3-4b14-84ad-6721665fdce5"
"31816619","144695651","6","8032e706-8fd3-48f9-9bec-cbf5c4da2e3b"
"31816624","144695651","6","604872b9-1bdf-478b-b640-3701c6f17587"
"31816630","144695651","6","d2c48b53-acb5-4456-a6a7-61b4c8cacef9"
"31818801","4616072","7","f07add54-d2ba-42df-b9ce-a99febf437bc"
"31818810","4616072","7","44ea2061-cd45-4340-957f-255efc73b8ce"
"31818815","4616072","7","d422cf74-940d-4c75-bdfc-23f2500eddd0"
"31819219","180943676","7","ba3855dd-98c7-4d9f-bcc9-1b9dffb6fdb5"
"31819225","180943676","7","2f6d9056-23bf-4d11-9d26-37e3350a4a94"
"31819229","180943676","7","486af009-980e-42a4-b78c-6caefac6bc16"
"31819492","63579446","7","b0319b61-871e-4fe6-a0dc-1ccec5da9dac"
"31819497","63579446","7","42ce9d29-fd8f-4e63-8ca1-d3d65d3aa85e"
"31819500","63579446","7","6333f204-c234-4616-b0e2-6282db7875dd"
"31819504","63579446","7","33273a6d-5f18-46fd-b121-20d88ae88bfc"
"31819687","122979644","7","fa376612-bbb4-477b-b09d-93850b7bad59"
"31820130","149319411","7","01ff5863-81da-4e79-a75b-e959f3576d45"
"31820134","149319411","7","5943ad3c-e6e0-4ab2-8031-9857077eb02f"
"31820140","149319411","7","9b2d8d7a-10de-4dc0-93c2-8941678e8e56"
"31820144","149319411","7","8783ca07-ca45-4fea-824a-d52c88ac8962"
"31820265","173038281","7","5c2e19d0-6b7d-486e-b3e1-8c9967645457"
"31820267","173038281","7","527b9862-20c0-41a1-ab94-7a9c01670c79"
"31820270","173038281","7","671014a0-40ec-4922-a6af-96c2ad916d8f"
"31820274","173038281","7","74229935-3ce1-4405-b574-a41d0cdbdb5e"
"31820344","154360594","7","dbe4cc74-85de-4653-9e3a-0eea8a369ea9"
"31820697","141757920","7","d1c507de-3924-4dfb-ac96-b70bd2b2012a"
"31820948","124712820","7","39d6d593-9635-4597-b6bc-1946e403bf1d"
"31820965","124712820","7","af406de3-f824-4692-93ad-7a66481f797a"
"31821153","33194538","7","f5d765c2-2c1e-4ee7-a158-6a76dc919859"
"31821159","33194538","7","e0d4d267-6c5c-4905-8dca-f84b6a7704fb"
"31821164","33194538","7","3db35a0c-3a73-4501-a136-69a0676faa40"
"31821398","48882412","7","fb519baf-4695-4241-90a8-df099d1d155f"
"31821708","157212164","7","a86365bd-d9b3-4f57-82fc-fedd9f7fa0d3"
"31821793","277300924","7","5d8a81f6-6a63-47e5-ada1-cc6fbd59ba9c"
"31822088","16488877","7","81d76180-866e-46bf-88f2-4f59eabc8c52"
"31822091","16488877","7","da9c2c3f-3180-48f9-838a-eef42a587052"
"31822094","255587619","7","1287d45a-a245-4a9c-ada7-975336b87b86"
"31822884","393414358","7","094f5e1b-4f14-447b-9ac4-75288163cbde"
"31822981","124712813","7","fe774b98-a746-433b-b67a-b13b53192f78"
"31822985","124712813","7","76631c31-dec8-4275-95d2-95e57b4ce5b6"
"31822990","124712813","7","80ee6f45-242d-48b2-976a-a35010352c51"
"31823403","148450970","7","00d09504-0c02-45e2-a2e5-ffaff6e6f802"
"31823505","145911387","7","5f207e89-c8ed-424e-89c0-712c21cd9f97"
"31824002","134537478","7","b1ebee82-8c6d-4819-a917-abd33ef96d4e"
"31824397","280680714","7","b770fd98-e56c-4c62-9c3b-ef5d98079e47"
"31824425","348538431","7","a90ed8ef-682e-4bc7-ae7a-f3d709f5d31f"
"31824438","348538431","7","294c5e11-5e3b-4ed7-b9df-f80f53677d8c"
"31824442","348538431","7","7098a955-169a-492c-98f0-04970751dac4"
"31824472","404804908","7","bc6dc366-e984-4c8a-b092-07d9f5f54882"
"31824477","404804908","7","cea513bc-a98f-4b61-aba6-22befd9a1d67"
"31824690","31945753","7","40ead54d-5d58-4cc0-b97c-aa94266d6c19"
"31824703","31945753","7","c030ed3a-1f74-45d5-83ca-e687c0c50897"
"31824770","155813907","7","797903d5-e049-485e-adba-b9dad5227efb"
"31824772","155813907","7","406c3f4f-2aaf-4641-bd44-fe7d2efdbba2"
"31824779","155813907","7","0a281c1c-f8b3-44c8-8bd0-e5668504316a"
"31824784","155813907","7","502eac2d-3bab-4e94-8ec8-0f1f103e0a11"
"31824822","150282779","7","c3cdcd60-e1b5-4a93-90f2-4993d2516335"
"31825522","234479593","7","1d4ca499-50c7-4d22-97b1-e5209c38f917"
"31825885","265130663","7","146f9471-f636-4c29-b535-135c0831bd65"
"31825979","64690586","7","d38a26a0-cf0b-4a33-8b7a-e1ce4861ba0e"
"31826260","319467578","7","c599920e-1bad-4c3c-b360-6850cc3d577c"
"31826267","319467578","7","0471e9b4-830d-4f3c-9329-c8c77e894437"
"31826273","319467578","7","8139c45f-681d-4177-b0c2-dba9a4666e27"
"31826281","319467578","7","3fc3a182-f07a-4a06-8089-97264908f2c0"
"31826499","404927661","7","e7ef4a4a-ce10-4b3f-906f-99dfe3719224"
"31826894","150101472","7","9e2545d0-32c7-4708-b740-d10aabfa928f"
"31826898","150101472","7","8c37f212-eb34-4928-981a-562857901f3c"
"31826902","150101472","7","b6a925f9-278a-40d3-ad55-5bad2123ad19"
"31826906","150101472","7","21f42250-b674-4177-9950-b413113506a3"
"31826951","177308817","7","3fee7d1e-02a7-484b-8c8c-f7a1f2baf8d1"
"31826962","177308817","7","cd474bb3-da4c-4fc2-a95e-354c104eef28"
"31827569","88629448","7","65c6d8e8-0156-47a3-a962-8ed2e0dfb508"
"31827816","143488434","7","e4adbd33-97b4-45cb-914b-55e4704a7c39"
"31828810","274229418","7","0b8b12c4-fa71-4063-a268-a13340aba0e5"
"31828832","274229418","7","4421faeb-a06a-4026-bd3b-4d8d73e36964"
"31828946","33864821","7","47815455-738b-4ef2-9b26-0439e5754d6a"
"31828959","33864821","7","a56ced04-04c5-40f8-a7fd-16d5855c9e22"
"31828965","33864821","7","5ddfada4-074a-4663-89ef-c75518af2d04"
"31828972","33864821","7","50c439d4-0a18-42b6-a1a8-315fb09bc9c2"
"31828996","349972148","7","a8be0a65-57fd-4545-869a-db370d15baa3"
"31829396","55587685","7","2d906f07-af3e-4b53-b892-314ee9f09fcc"
"31829416","124950413","7","c27a5356-b981-4dca-b2b7-942b040eb3e0"
"31829423","124950413","7","1d0d398a-d1ed-4edd-ab6c-d05f1803b257"
"31829430","124950413","7","46844f3f-cc72-485c-81b3-75d0835f6410"
"31829435","124950413","7","fb14271a-9f88-41c5-a26a-430bbea21038"
"31829498","150284425","7","82125edd-9553-42b2-985c-82baadad3581"
"31829500","150284425","7","3be6014e-44a5-43b9-a98c-080f5cf27b6f"
"31829506","150284425","7","0f4ec76e-5000-4321-a2cc-047fc08f07a1"
"31829512","150284425","7","8c4b9ff2-4b99-4478-b64a-d49702192f23"
"31829660","32000625","7","167fb193-54d5-4197-a535-d5da52276c80"
"31829666","32000625","7","068d6103-a5a2-4ae8-8f75-a52f76bcb167"
