sec	time
29	2102.3315984013147

29	2108.4871378780163

29	2108.4885267555896

29	2108.4899156331626

29	2108.49130451027

29	2108.492693387842

29	2108.4940822654144

29	2108.4954711425216

30	2115.885719388912

30	2115.887108292548

30	2115.8884971961843

30	2115.8898860998206

30	2122.549601846924

30	2122.550990724949

30	2122.552379602508

30	2122.5537684805327

30	2122.5551573585576

30	2122.5565462365826

30	2122.557935114607

30	2130.2092358009877

30	2130.210624671562

30	2130.2120135421364

30	2130.213402412711

30	2136.7576871056913

30	2136.75907595112

30	2136.760464796548

30	2136.7618536419777

30	2136.7632424878725

30	2136.764631333301

30	2136.7660201787294

31	2144.5146899271426

31	2144.5160788242642

31	2144.5174677218506

31	2144.518856618972

31	2150.9243801317775

31	2150.9257690032878

31	2150.927157874798

31	2150.9285467458426

31	2150.929935617352

31	2150.931324488862

31	2150.9327133603715

31	2158.861739586891

31	2158.8631284523567

31	2158.8645173178224

31	2158.8659061828225

31	2165.403222569565

31	2165.404611408955

31	2165.406000248344

31	2165.4073890877326

31	2165.4087779266556

31	2165.410166766045

31	2165.411555605435

32	2179.4850640688664

32	2179.486452955509

32	2179.487841842152

32	2179.4892307285622

32	2179.490619615204

32	2179.4920085018466

32	2179.493397388257

32	2186.943345224389

32	2186.9447341082373

32	2186.9461229920857

32	2186.9475118759347

32	2193.484943362381

32	2193.486332228069

32	2193.4877210935247

32	2193.489109959212

32	2193.4904988249

32	2193.4918876905886

32	2193.4932765560434

33	2201.7312564906365

33	2201.7326454184863

33	2201.7340343468018

33	2201.7354232751172

33	2207.777221454164

33	2207.7786103647845

33	2207.779999275405

33	2207.78138818649

33	2207.7827770971107

33	2207.784166007731

33	2207.7855549188166

33	2215.432845018952

33	2215.4342339235186

33	2215.4356228276197

33	2215.4370117321855

33	2221.464816429435

33	2221.4662053158404

33	2221.467594202712

33	2221.468983089118

33	2221.470371975523

33	2221.4717608619294

33	2221.473149748336

34	2228.7498602124956

34	2228.751249128244

34	2228.7526380435256

34	2228.7540269588085

34	2234.7985634123593

34	2234.7999523136646

34	2234.8013412149703

34	2234.8027301167417

34	2234.804119018047

34	2234.8055079193527

34	2234.806896820659

34	2241.98607030738

34	2241.987459195647

34	2241.9888480839154

34	2241.990236972182

34	2248.0277160892983

34	2248.0291049649923

34	2248.030493840687

34	2248.0318827159153

34	2248.0332715916093

34	2248.0346604668384

34	2248.0360493425324

35	2254.988314721188

35	2254.989703611336

35	2254.9910925019494

35	2254.9924813925627

35	2261.027214858701

35	2261.028603742786

35	2261.029992627338

35	2261.03138151189

35	2261.0327703959747

35	2261.034159280526

35	2261.0355481650777

35	2268.582690840415

35	2268.5840797142555

35	2268.585468588097

35	2268.5868574614724

35	2274.256219287465

35	2274.257608149198

35	2274.258997010932

35	2274.260385873131

35	2274.2617747348654

35	2274.2631635970656

35	2274.264552458799

36	2280.9037659327287

36	2280.90515481727

36	2280.9065437018116

36	2280.9079325863536

36	2286.8204336603894

36	2286.8218225435335

36	2286.823211426678

36	2286.8246003102877

36	2286.825989193432

36	2286.8273780765767

36	2286.828766959721

36	2293.7925658729546

36	2293.7939547272276

36	2293.7953435810355

36	2293.796732434843

36	2299.841045377773

36	2299.842434230649

36	2299.843823083992

36	2299.8452119373346

36	2299.846600790211

36	2299.847989643553

36	2299.849378496895

37	2307.239832547435

37	2307.2412214352385

37	2307.242610323508

37	2307.243999211312

37	2307.245388099581

37	2307.2467769873847

37	2307.248165875654

37	2307.2495547639237

37	2307.2509436517275

37	2307.2523325399966

37	2307.253721428266

37	2307.2551103165356

37	2307.256499204339

37	2313.0287194942375

37	2313.0301083778504

37	2313.0314972614633

37	2313.0328861450757

37	2313.0342750286886

37	2313.0356639123015

37	2313.037052795914

37	2326.299333311897

37	2326.300722165242

37	2326.302111019052

37	2326.303499872396

37	2326.304888726206

37	2326.3062775800167

37	2326.307666433361

38	2333.855062383189

38	2333.8564512817056

38	2333.857840180222

38	2333.8592290787387

38	2340.0287133858837

38	2340.030102279743

38	2340.031491173603

38	2340.0328800674633

38	2340.0342689613235

38	2340.0356578551837

38	2340.037046749044

38	2347.2995306070966

38	2347.3009194748797

38	2347.3023083426624

38	2347.3036972104446

38	2353.8410913603157

38	2353.8424802229765

38	2353.843869085637

38	2353.8452579482973

38	2353.8466468109573

38	2353.848035673618

38	2353.849424536279

39	2361.771143473708

39	2361.7725323736063

39	2361.773921273505

39	2361.775310173403

39	2368.319787707563

39	2368.3211765995447

39	2368.3225654910607

39	2368.3239543825766

39	2368.325343274093

39	2368.32673216561

39	2368.328121057591

39	2375.86143819033

39	2375.862827064617

39	2375.8642159384385

39	2375.865604812259

39	2382.7779966257544

39	2382.7793854883994

39	2382.7807743510452

39	2382.7821632136897

39	2382.783552076335

39	2382.7849409389805

39	2382.7863298020916

40	2390.650171575226

40	2390.6515604583615

40	2390.6529493412645

40	2390.6543382244

40	2397.566814063482

40	2397.5682029477816

40	2397.5695918318484

40	2397.5709807161484

40	2397.572369600215

40	2397.573758484514

40	2397.5751473688147

40	2405.3264985455785

40	2405.327887416374

40	2405.3292762871693

40	2405.330665157965

40	2412.108361131059

40	2412.1097500034844

40	2412.1111388759095

40	2412.1125277483357

40	2412.113916620761

40	2412.115305493186

40	2412.116694365612

41	2419.9858990164253

41	2419.987287878208

41	2419.988676740107

41	2419.990065602007

41	2426.274675288319

41	2426.2760641530126

41	2426.2774530178226

41	2426.278841882516

41	2426.2802307473253

41	2426.281619612019

41	2426.2830084768298

41	2433.714816628857

41	2433.7162054817927

41	2433.717594334844

41	2433.7189831878954

41	2440.128549413293

41	2440.129938269489

41	2440.131327125801

41	2440.1327159821117

41	2440.1341048384224

41	2440.135493694735

41	2440.1368825510467

42	2447.691292282139

42	2447.692681166654

42	2447.69407005117

42	2447.6954589361517

42	2453.9870508147537

42	2453.988439681109

42	2453.9898285469985

42	2453.991217412888

42	2453.9926062787777

42	2453.993995144668

42	2453.995384010558

42	2461.239691307694

42	2461.2410801600804

42	2461.2424690129315

42	2461.2438578657825

42	2467.153380052498

42	2467.1547688885853

42	2467.1561577246725

42	2467.157546560294

42	2467.1589353963814

42	2467.1603242324695

42	2467.1617130680906

43	2474.1622494714015

43	2474.163638499435

43	2474.1650275274965

43	2474.1664165555585

43	2478.2112647129165

43	2478.2126537374575

43	2478.214042762056

43	2478.215431786654

43	2478.216820811194

43	2478.218209835793

43	2478.219598860333

43	2482.2116476587794

43	2482.2130366777906

43	2482.214425696801

43	2482.2158147159284

43	2482.2172037349387

43	2482.218592753949

43	2482.2199817729606

43	2487.1773806535

43	2487.178769676702

43	2487.180158699903

43	2487.1815477231053

43	2492.962647976234

43	2492.964036990705

43	2492.9654260049433

43	2492.9668150191806

43	2492.9682040336515

43	2492.969593047889

43	2492.970982062127

44	2500.1855056513427

44	2500.1868946634854

44	2500.188283675861

44	2500.1896726880036

44	2504.109454789766

44	2504.110843793527

44	2504.1122327972876

44	2504.1136218010483

44	2504.115010804808

44	2504.116399808336

44	2504.117788812096

44	2507.984762600185

44	2507.986151594632

44	2507.987540589312

44	2507.9889295839916

44	2507.990318578439

44	2507.9917075731187

44	2507.9930965675658

44	2513.200418553852

44	2513.2018075485316

44	2513.203196543445

44	2513.204585538357

44	2516.9854160518485

44	2516.9868050360515

44	2516.98819402072

44	2516.989583005389

44	2516.9909719900566

44	2516.9923609742586

44	2516.9937499589273

44	2520.7356605099426

44	2520.7370494839

44	2520.7384384583243

44	2520.7398274327484

44	2520.741216406707

44	2520.742605381131

44	2520.7439943550894

45	2525.499169486009

45	2525.5005584832456

45	2525.501947480715

45	2525.503336478184

45	2531.7913924412437

45	2531.792781457572

45	2531.7941704741324

45	2531.7955594906934

45	2531.7969485072545

45	2531.798337523816

45	2531.799726540377

45	2539.1351187672335

45	2539.136507784726

45	2539.137896802218

45	2539.1392858198265

45	2544.7926153808894

45	2544.794004407694

45	2544.795393434616

45	2544.796782461538

45	2544.79817148846

45	2544.799560515381

45	2544.800949542303

46	2551.559919623875

46	2551.5613086399653

46	2551.562697656113

46	2551.56408667226

46	2558.1064097064514

46	2558.107798736482

46	2558.109187766505

46	2558.1105767965278

46	2558.111965826551

46	2558.1133548565745

46	2558.114743886597

46	2566.012741876932

46	2566.0141308997736

46	2566.0155199225574

46	2566.0169089454

46	2572.295308401763

46	2572.2966974269334

46	2572.298086452219

46	2572.2994754775063

46	2572.3008645026766

46	2572.302253527963

46	2572.303642553133

47	2579.80176588228

47	2579.8031548245735

47	2579.8045437668675

47	2579.805932708696

47	2586.340879761062

47	2586.3422686884546

47	2586.3436576158474

47	2586.3450465437045

47	2586.3464354710973

47	2586.34782439849

47	2586.349213326347

47	2593.878515711839

47	2593.87990461781

47	2593.881293524248

47	2593.8826824302205

47	2600.424417540876

47	2600.425806435206

47	2600.4271953300013

47	2600.428584224332

47	2600.429973118663

47	2600.4313620129924

47	2600.432750907323

48	2607.9337437075415

48	2607.935132627479

48	2607.936521547883

48	2607.9379104682853

48	2614.8408557410244

48	2614.842244656771

48	2614.8436335725182

48	2614.845022487799

48	2614.846411403545

48	2614.847800319293

48	2614.84918923504

48	2623.04509517623

48	2623.0464840658997

48	2623.047872955569

48	2623.049261845239

48	2629.4659275853237

48	2629.4673164670767

48	2629.4687053488296

48	2629.4700942305826

48	2629.471483112802

48	2629.472871994555

48	2629.474260876308

49	2637.472837975676

49	2637.474226863478

49	2637.475615750814

49	2637.4770046386147

49	2644.007556846364

49	2644.0089457285776

49	2644.010334610791

49	2644.011723493004

49	2644.0131123756823

49	2644.0145012578955

49	2644.015890140109

49	2651.4171751728427

49	2651.418564027116

49	2651.4199528809236

49	2651.421341735197

49	2657.8406353750006

49	2657.8420242269453

49	2657.843413078425

49	2657.844801929904

49	2657.8461907813835

49	2657.8475796333287

49	2657.848968484808

50	2665.270672293414

50	2665.272061229166

50	2665.2734501649174

50	2665.2748391006694

50	2672.4264667830125

50	2672.42785571597

50	2672.429244648927

50	2672.430633581884

50	2679.308589060181

50	2679.309977966596

50	2679.311366872545

50	2679.31275577896

50	2685.340614395398

50	2685.342003300882

50	2685.3433922063655

50	2685.344781111849

50	2685.3461700173325

50	2685.347558922816

50	2685.3489478282986

51	2692.947588728505

51	2692.9489776069804

51	2692.9503664854547

51	2692.9517553639294

51	2698.736440257045

51	2698.7378291350547

51	2698.739218012599

51	2698.7406068906084

51	2698.741995768617

51	2698.7433846466265

51	2698.744773524636

51	2705.6835718139428

51	2705.6849606654087

51	2705.68634951641

51	2705.687738367411

51	2711.590363103592

51	2711.5917519550585

51	2711.5931408065253

51	2711.594529657992

51	2711.5959185094594

51	2711.5973073609257

51	2711.598696211926

52	2718.6319879908997

52	2718.6333768814766

52	2718.634765772054

52	2718.63615466263

52	2724.4208925211647

52	2724.4222814150007

52	2724.423670308837

52	2724.4250592026724

52	2724.426448096509

52	2724.4278369903454

52	2724.429225884182

52	2731.444520302375

52	2731.4459091817757

52	2731.447298061176

52	2731.4486869405773

52	2737.233379162201

52	2737.234768045094

52	2737.2361569279874

52	2737.2375458108804

52	2737.238934693773

52	2737.2403235766665

52	2737.2417124595604

53	2743.9955496651505

53	2743.9969385654886

53	2743.9983274662936

53	2743.9997163666326

53	2750.027511651988

53	2750.028900543014

53	2750.0302894345054

53	2750.03167832553

53	2750.0330672170207

53	2750.034456108046

53	2750.0358449990717

53	2756.912232459106

53	2756.9136213361617

53	2756.9150102132166

53	2756.916399089806

53	2762.9440920781376

53	2762.94548094588

53	2762.946869813623

53	2762.948258681365

53	2762.9496475486417

53	2762.951036416384

53	2762.9524252841265

54	2769.899024160462

54	2769.900413085963

54	2769.9018020114645

54	2769.9031909369655

54	2776.0699577048827

54	2776.0713466112916

54	2776.0727355177

54	2776.0741244241094

54	2776.075513330519

54	2776.0769022369273

54	2776.0782911433366

54	2783.5311456168206

54	2783.532534510191

54	2783.5339234040275

54	2783.535312297398

54	2789.8408357430176

54	2789.842224619625

54	2789.843613496698

54	2789.8450023733044

54	2789.8463912499105

54	2789.8477801269837

54	2789.8491690035894

55	2797.1006553785955

55	2797.102044305041

55	2797.103433231954

55	2797.1048221584006

55	2803.5077086490346

55	2803.5090975540606

55	2803.510486458622

55	2803.511875363647

55	2803.513264268673

55	2803.5146531732335

55	2803.5160420782595

55	2810.8716626387804

55	2810.873051536355

55	2810.8744404339313

55	2810.875829331507

55	2817.5646809570208

55	2817.5660698294514

55	2817.567458701881

55	2817.5688475743104

55	2817.5702364467397

55	2817.571625319635

55	2817.5730141920653

55	2817.5744030644955

56	2825.2565739155652

56	2825.257962834081

56	2825.2593517521304

56	2825.2607406706456

56	2831.940001552266

56	2831.941390454018

56	2831.942779355769

56	2831.9441682575207

56	2838.7289327742674

56	2838.7303216695

56	2838.7317105647317

56	2838.7330994599643

56	2846.090013287884

56	2846.091402162161

56	2846.0927910369046

56	2846.094179911648

57	2853.3523773603843
57	2853.3537662567915
57	2853.355155153432
57	2853.3565440498396
57	2860.7898858138396
57	2860.79127469977
57	2860.7926635854674
57	2860.7940524711644
57	2867.4592973113804
57	2867.4606861896273
57	2867.4620750678732
57	2867.46346394612
58	2882.3234588425526
58	2882.3248477098377
58	2882.326236577123
58	2882.3276254444067
58	2896.2649723031814
58	2896.2663611758203
58	2896.267750048402
58	2896.2691389210418
59	2910.258438327621
59	2910.259827180775
59	2910.261216033958
59	2910.2626048871125
59	2916.952712140591
59	2916.954100997528
59	2916.9554898544657
59	2916.9568787113453
59	2923.556738788982
59	2923.558127646677
59	2923.55951650437
59	2923.5609053621233
59	2930.487138422271
59	2930.4885272839233
59	2930.4899161455755
59	2930.4913050071696
60	2936.903030246319
60	2936.9044191685743
60	2936.9058080903637
60	2936.907197012152
60	2943.9198831719987
60	2943.921272090062
60	2943.9226610076603
60	2943.9240499257244
60	2949.9824571728964
60	2949.983846065349
60	2949.9852349582675
60	2949.9866238507198
60	2956.4588789850905
60	2956.460267873352
60	2956.4616567620787
60	2956.4630456508066
61	2962.79817528891
61	2962.799564189728
61	2962.8009530905456
61	2962.8023419908977
61	2969.548235694821
61	2969.549624587722
61	2969.5510134810893
61	2969.552402373991
61	2975.4121011692746
61	2975.413490044014
61	2975.414878919221
61	2975.416267793962
61	2982.405092122811
61	2982.406480990567
61	2982.407869858789
61	2982.409258726545
62	2988.4393471071226
62	2988.440735993051
62	2988.442124879446
62	2988.443513765841
62	2995.096275226384
62	2995.097664104862
62	2995.0990529838054
62	2995.1004418622842
62	3001.1378621361955
62	3001.139250998841
62	3001.140639861953
62	3001.142028725065
62	3007.7488535283037
62	3007.7502423862934
62	3007.7516312442817
62	3007.75302010227
63	3014.3685200777977
63	3014.369908970245
63	3014.371297862692
63	3014.3726867551386
63	3021.4032511494484
63	3021.404640034445
63	3021.4060289194413
63	3021.4074178044366
63	3027.607360919586
63	3027.60874978223
63	3027.6101386448745
63	3027.611527507984
63	3034.3058355304775
63	3034.307224386137
63	3034.3086132422613
63	3034.3100020983866
64	3041.11456613305
64	3041.1159550320162
64	3041.1173439309814
64	3041.118732829482
64	3048.32985987505
64	3048.331248762374
64	3048.3326376492323
64	3048.334026536557
64	3055.2950901247123
64	3055.296478989684
64	3055.297867854191
64	3055.299256719163
64	3062.4338276376084
64	3062.435216492336
64	3062.436605347529
64	3062.437994202256
65	3068.7395442820584
65	3068.7409331805466
65	3068.7423220795017
65	3068.7437109779903
65	3076.183971695067
65	3076.1853605749293
65	3076.1867494543258
65	3076.188138334188
65	3083.6908350541153
65	3083.692223915351
65	3083.693612776121
65	3083.695001637356
65	3090.468436221432
65	3090.4698250696283
65	3090.471213917359
65	3090.472602765556
65	3090.4739916132885
66	3097.6736893137418
66	3097.6750782122317
66	3097.676467110256
66	3097.6778560087446
66	3105.104218535858
66	3105.1056074124604
66	3105.1069962895303
66	3105.1083851661347
66	3112.190252115202
66	3112.1916409838896
66	3112.1930298525776
66	3112.1944187212657
66	3119.249804157723
66	3119.251193006387
66	3119.2525818550507
66	3119.253970703715
66	3124.224651279729
66	3124.226040124668
66	3124.227428969607
66	3124.228817815012
66	3124.230206659951
66	3124.2315955048894
66	3124.2329843498287
66	3124.2343731947676
66	3124.2357620397065
66	3124.237150884646
66	3124.238539729584
66	3124.239928574522
66	3124.241317419461
66	3124.2427062643997
66	3124.244095109339
66	3124.277427388804
66	3124.278816233742
66	3124.280205078682
66	3124.28159392362
66	3124.282982768559
67	3126.6418960552032
67	3126.6432849532325
67	3126.6446738512604
67	3126.646062748823
67	3133.3293631893653
67	3133.3307520627136
67	3133.332140936062
67	3133.333529809876
67	3140.465380438854
67	3140.4667693094084
67	3140.468158179497
67	3140.469547049586
67	3147.9193566395265
67	3147.920745483538
67	3147.92213432755
67	3147.9235231715616
68	3154.607917425657
68	3154.6093063289195
68	3154.610695232065
68	3154.6120841352104
68	3161.9829592522633
68	3161.9843481419043
68	3161.9857370315453
68	3161.9871259211864
68	3168.482955928437
68	3168.4843448221527
68	3168.4857337158687
68	3168.4871226097007
68	3175.194055659001
68	3175.1954445388633
68	3175.19683341861
68	3175.198222298355
69	3182.3544426713675
69	3182.3558316103695
69	3182.3572205493724
69	3182.3586094879097
69	3188.399048404832
69	3188.4004373196203
69	3188.4018262348745
69	3188.4032151496626
69	3195.208864888416
69	3195.210253798547
69	3195.2116427086785
69	3195.2130316183443
69	3201.7297344718654
69	3201.7311233568516
69	3201.7325122413718
69	3201.7339011258914
70	3208.3546469893477
70	3208.356035867817
70	3208.3574247467523
70	3208.358813625222
70	3214.760092464741
70	3214.7614813180653
70	3214.7628701713893
70	3214.7642590247133
70	3221.340449826419
70	3221.341838676484
70	3221.3432275260825
70	3221.344616375681
70	3221.3460052257456
70	3227.655488571886
70	3227.6568773972704
70	3227.6582662226547
70	3227.6596550480394
71	3234.0326066870457
71	3234.0339956824246
71	3234.0353846778025
71	3234.0367736731805
71	3234.0381626685594
71	3234.0395516639373
71	3234.040940659316
71	3240.7067532217698
71	3240.7081422173815
71	3240.7095312127594
71	3240.710920208371
71	3247.221094525138
71	3247.222483503287
71	3247.2238724819017
71	3247.22526146005
71	3253.585401059201
71	3253.586790033625
71	3253.5881790075828
71	3253.5895679815417
